"condition","environment","groupID","subjectID","groupSize","averagePerformance","optimalChoiceRate","optimalChoiceCount","totalRoundNum","taskDifficulty","groupSize_standerized","groupSize_centralized","groupSize_standerized2","groupSize_centralized2","choiceCount_poor","choiceCount_good1","choiceCount_good2","average_entropy","average_gini","amazonID","alpha","beta","soc_raw","soc_change","soc2","soc70","theta","low_alpha","low_beta","low_soc_raw","low_soc_change","low_soc2","low_theta","high_alpha","high_beta","high_soc_raw","high_soc_change","high_soc2","high_theta","alpha_25","beta_25","soc_raw_25","soc_change_25","soc2_25","theta_25","alpha_75","beta_75","soc_raw_75","soc_change_75","soc2_75","theta_75","annealing","annealing_25","annealing_75","high_annealing","low_annealing","smallestWaicModel","frequency_dependence_4","male_female_other","age","average_copy_rate","average_invTemp"
1,"e1+e2","mainRoom1_13","A3EWTW55UCNAHG",24,1.45714285714286,0.214285714285714,15,70,"78%",1.38395020602188,10.9346846846847,1.73907866291384,13.5788079470199,20,28,22,0.83644765549708,0.272557013105217,"A3EWTW55UCNAHG",0.216617967808191,1.57256623519436,0.423477507672616,-1.65086916115309,0.592703784096141,0.231010815254439,-6.67430167010388,0.13791770995867,-0.0194296246869469,-1.35635317076232,-5.49175087969593,0.208629012503622,-18.3305289884862,0.319018845549115,3.65911201618287,2.1937950120786,1.23458485408824,0.885133695988513,-2.25189296223344,0.188624936870447,1.03923312517682,-0.155329300624764,-2.68681918754719,0.454474209085683,-9.15238444026377,0.246595843450549,2.15415481097885,0.970568758799112,-0.659277218188529,0.709869927967694,-4.68478755714948,4.02412416290973,2.66080000471223,5.64761020663719,9.98584428496062,-0.0877796439099847,"UNC6_sReduc_ann","Neg-freq-dep",1,23,0.402971304954381,3.65808949408593
1,"environment 1","mainRoom1_13","A3J64XWXR1DB78",24,1.425,0.425,17,40,"78%",1.38395020602188,10.9346846846847,1.73907866291384,13.5788079470199,14,17,9,0.83089235415215,0.260613380178598,"A3J64XWXR1DB78",0.0627011986369289,0.849699453769497,-2.43844176085152,6.83874226702636,0.0955612742282868,0.987394581325729,2.18443454695558,1.28859111394818e-05,-1.55065354592319,-5.37394611172711,1.50027689367468,0.00680577753274873,1.15503350811694,0.996308955401267,3.05230244451067,0.211794873854222,15.8234953931684,0.576428677382973,4.90948801716723,0.0108441562005687,0.0830931056659183,-3.28795470761132,5.04849481352968,0.0459107321198114,1.75022751953357,0.405992537891119,1.52591746325982,-1.6340527855659,9.27127199939816,0.188164937246332,2.73372084770614,2.21267495551624,0.271010616135638,3.90963857835288,8.10174415439481,-4.88773731532707,"UNC6_sReduc_ann","Pos-freq-dep",2,26,0.638754800793021,1.86773129021061
1,"environment 2","mainRoom1_13","A3J64XWXR1DB78",24,2,0.133333333333333,4,30,"78%",1.38395020602188,10.9346846846847,1.73907866291384,13.5788079470199,4,22,4,0.843854723956986,0.288083735909823,"A3J64XWXR1DB78",0.0627011986369289,0.849699453769497,-2.43844176085152,6.83874226702636,0.0955612742282868,0.987394581325729,2.18443454695558,1.28859111394818e-05,-1.55065354592319,-5.37394611172711,1.50027689367468,0.00680577753274873,1.15503350811694,0.996308955401267,3.05230244451067,0.211794873854222,15.8234953931684,0.576428677382973,4.90948801716723,0.0108441562005687,0.0830931056659183,-3.28795470761132,5.04849481352968,0.0459107321198114,1.75022751953357,0.405992537891119,1.52591746325982,-1.6340527855659,9.27127199939816,0.188164937246332,2.73372084770614,2.21267495551624,0.271010616135638,3.90963857835288,8.10174415439481,-4.88773731532707,"UNC6_sReduc_ann","Pos-freq-dep",2,26,0.638754800793021,1.86773129021061
1,"e1+e2","mainRoom1_13","A3J64XWXR1DB78",24,1.67142857142857,0.3,21,70,"78%",1.38395020602188,10.9346846846847,1.73907866291384,13.5788079470199,18,39,13,0.83644765549708,0.272557013105217,"A3J64XWXR1DB78",0.0627011986369289,0.849699453769497,-2.43844176085152,6.83874226702636,0.0955612742282868,0.987394581325729,2.18443454695558,1.28859111394818e-05,-1.55065354592319,-5.37394611172711,1.50027689367468,0.00680577753274873,1.15503350811694,0.996308955401267,3.05230244451067,0.211794873854222,15.8234953931684,0.576428677382973,4.90948801716723,0.0108441562005687,0.0830931056659183,-3.28795470761132,5.04849481352968,0.0459107321198114,1.75022751953357,0.405992537891119,1.52591746325982,-1.6340527855659,9.27127199939816,0.188164937246332,2.73372084770614,2.21267495551624,0.271010616135638,3.90963857835288,8.10174415439481,-4.88773731532707,"UNC6_sReduc_ann","Pos-freq-dep",2,26,0.638754800793021,1.86773129021061
1,"environment 1","mainRoom1_13","A3LD1G3R5NOVYH",24,1.35,0.35,14,40,"78%",1.38395020602188,10.9346846846847,1.73907866291384,13.5788079470199,12,14,14,0.83089235415215,0.260613380178598,"A3LD1G3R5NOVYH",0.950822489281302,1.42138025426597,-4.10802613089097,5.99821714120829,0.0191133847405736,0.871551916084087,6.69228265124504,0.523689961939205,0.0813304563691714,-9.00056961249543,-9.37920792466156,0.000176996821670955,-3.90114230153255,0.999989197731887,2.92933697023473,-0.0574598277781786,15.1956491990265,0.447859104403144,18.7660335005682,0.83502845913239,1.00568925401211,-5.3845759112178,1.80592237883964,0.0055707803143939,4.10648855210175,0.990016597604052,1.8537119435796,-2.98768415971203,8.49574047655313,0.0510410784646867,9.69862294760549,4.54505010696688,3.13024836378459,6.20278636017393,11.0264457329356,0.457489656334267,"UNC6_sReduc_ann","Pos-freq-dep",2,47,0.335430676852374,3.75169215188852
1,"environment 2","mainRoom1_13","A3LD1G3R5NOVYH",24,2,0,0,30,"78%",1.38395020602188,10.9346846846847,1.73907866291384,13.5788079470199,0,30,0,0.843854723956986,0.288083735909823,"A3LD1G3R5NOVYH",0.950822489281302,1.42138025426597,-4.10802613089097,5.99821714120829,0.0191133847405736,0.871551916084087,6.69228265124504,0.523689961939205,0.0813304563691714,-9.00056961249543,-9.37920792466156,0.000176996821670955,-3.90114230153255,0.999989197731887,2.92933697023473,-0.0574598277781786,15.1956491990265,0.447859104403144,18.7660335005682,0.83502845913239,1.00568925401211,-5.3845759112178,1.80592237883964,0.0055707803143939,4.10648855210175,0.990016597604052,1.8537119435796,-2.98768415971203,8.49574047655313,0.0510410784646867,9.69862294760549,4.54505010696688,3.13024836378459,6.20278636017393,11.0264457329356,0.457489656334267,"UNC6_sReduc_ann","Pos-freq-dep",2,47,0.335430676852374,3.75169215188852
1,"e1+e2","mainRoom1_13","A3LD1G3R5NOVYH",24,1.62857142857143,0.2,14,70,"78%",1.38395020602188,10.9346846846847,1.73907866291384,13.5788079470199,12,44,14,0.83644765549708,0.272557013105217,"A3LD1G3R5NOVYH",0.950822489281302,1.42138025426597,-4.10802613089097,5.99821714120829,0.0191133847405736,0.871551916084087,6.69228265124504,0.523689961939205,0.0813304563691714,-9.00056961249543,-9.37920792466156,0.000176996821670955,-3.90114230153255,0.999989197731887,2.92933697023473,-0.0574598277781786,15.1956491990265,0.447859104403144,18.7660335005682,0.83502845913239,1.00568925401211,-5.3845759112178,1.80592237883964,0.0055707803143939,4.10648855210175,0.990016597604052,1.8537119435796,-2.98768415971203,8.49574047655313,0.0510410784646867,9.69862294760549,4.54505010696688,3.13024836378459,6.20278636017393,11.0264457329356,0.457489656334267,"UNC6_sReduc_ann","Pos-freq-dep",2,47,0.335430676852374,3.75169215188852
1,"environment 1","mainRoom1_13","A3O7NH5MWBWWNG",24,1.3,0.3,12,40,"78%",1.38395020602188,10.9346846846847,1.73907866291384,13.5788079470199,14,12,14,0.83089235415215,0.260613380178598,"A3O7NH5MWBWWNG",0.0171944765825544,0.924328021970668,-2.58025271442879,-3.05777956892243,0.0636257393552368,0.00251420445746049,1.66667199341032,1.05070452188201e-06,-2.20191384021255,-7.6796667244757,-15.0564758039999,0.000392480114122599,-5.55755145435884,0.990723174613624,3.13686405841703,1.61753583018448,7.12216045931768,0.834327661271395,11.6861902901788,0.00107951020560714,0.239449799606448,-3.72683258957836,-6.06032117122685,0.0210101909067756,0.0606537638548657,0.474484061670361,1.50250230358367,-1.526981284265,-0.312575798927786,0.162018004489639,4.29681501356434,0.89509395739033,-0.939352328436951,2.97781655478031,7.54068702988443,-4.41217572233341,"UNC6_sReduc_ann","Pos-freq-dep",1,32,0.0186061090622631,0.905647125328826
1,"environment 2","mainRoom1_13","A3O7NH5MWBWWNG",24,2.03333333333333,0.366666666666667,11,30,"78%",1.38395020602188,10.9346846846847,1.73907866291384,13.5788079470199,10,9,11,0.843854723956986,0.288083735909823,"A3O7NH5MWBWWNG",0.0171944765825544,0.924328021970668,-2.58025271442879,-3.05777956892243,0.0636257393552368,0.00251420445746049,1.66667199341032,1.05070452188201e-06,-2.20191384021255,-7.6796667244757,-15.0564758039999,0.000392480114122599,-5.55755145435884,0.990723174613624,3.13686405841703,1.61753583018448,7.12216045931768,0.834327661271395,11.6861902901788,0.00107951020560714,0.239449799606448,-3.72683258957836,-6.06032117122685,0.0210101909067756,0.0606537638548657,0.474484061670361,1.50250230358367,-1.526981284265,-0.312575798927786,0.162018004489639,4.29681501356434,0.89509395739033,-0.939352328436951,2.97781655478031,7.54068702988443,-4.41217572233341,"UNC6_sReduc_ann","Pos-freq-dep",1,32,0.0186061090622631,0.905647125328826
1,"e1+e2","mainRoom1_13","A3O7NH5MWBWWNG",24,1.61428571428571,0.328571428571429,23,70,"78%",1.38395020602188,10.9346846846847,1.73907866291384,13.5788079470199,24,21,25,0.83644765549708,0.272557013105217,"A3O7NH5MWBWWNG",0.0171944765825544,0.924328021970668,-2.58025271442879,-3.05777956892243,0.0636257393552368,0.00251420445746049,1.66667199341032,1.05070452188201e-06,-2.20191384021255,-7.6796667244757,-15.0564758039999,0.000392480114122599,-5.55755145435884,0.990723174613624,3.13686405841703,1.61753583018448,7.12216045931768,0.834327661271395,11.6861902901788,0.00107951020560714,0.239449799606448,-3.72683258957836,-6.06032117122685,0.0210101909067756,0.0606537638548657,0.474484061670361,1.50250230358367,-1.526981284265,-0.312575798927786,0.162018004489639,4.29681501356434,0.89509395739033,-0.939352328436951,2.97781655478031,7.54068702988443,-4.41217572233341,"UNC6_sReduc_ann","Pos-freq-dep",1,32,0.0186061090622631,0.905647125328826
1,"environment 1","mainRoom1_13","A3RO90I4O8I0O2",24,1.72972972972973,0.72972972972973,27,37,"78%",1.38395020602188,10.9346846846847,1.73907866291384,13.5788079470199,6,27,4,0.84875664592944,0.265145580362972,"A3RO90I4O8I0O2",0.800710927982321,1.49473321932721,1.45161573229695,1.01590663560169,0.819634495597115,0.934649941759204,2.98111322418255,0.0110489260779291,-0.433571455758275,-1.56810116301472,-3.75720066831724,0.247163412314903,1.89550322408988,0.999758128525196,3.7676787531968,7.67037111890234,18.8574798879775,0.999515850320648,5.99568502168806,0.528419239515735,0.947888070048114,0.465991219879836,-0.793435497937167,0.638499272920043,2.55493407456426,0.955648210249695,2.030489936465,2.7556652429051,4.24257296773115,0.940701577766687,3.63332534242631,3.71588036377455,2.16284470769921,5.40232057886046,9.99997958445994,-1.57687878645799,"UNC6_sReduc_ann","Pos-freq-dep",1,22,0.895037183674537,3.41902468079048
1,"environment 2","mainRoom1_13","A3RO90I4O8I0O2",24,2.16666666666667,0.2,6,30,"78%",1.38395020602188,10.9346846846847,1.73907866291384,13.5788079470199,1,23,6,0.843854723956986,0.288083735909823,"A3RO90I4O8I0O2",0.800710927982321,1.49473321932721,1.45161573229695,1.01590663560169,0.819634495597115,0.934649941759204,2.98111322418255,0.0110489260779291,-0.433571455758275,-1.56810116301472,-3.75720066831724,0.247163412314903,1.89550322408988,0.999758128525196,3.7676787531968,7.67037111890234,18.8574798879775,0.999515850320648,5.99568502168806,0.528419239515735,0.947888070048114,0.465991219879836,-0.793435497937167,0.638499272920043,2.55493407456426,0.955648210249695,2.030489936465,2.7556652429051,4.24257296773115,0.940701577766687,3.63332534242631,3.71588036377455,2.16284470769921,5.40232057886046,9.99997958445994,-1.57687878645799,"UNC6_sReduc_ann","Pos-freq-dep",1,22,0.895037183674537,3.41902468079048
1,"e1+e2","mainRoom1_13","A3RO90I4O8I0O2",24,1.92537313432836,0.492537313432836,33,67,"78%",1.38395020602188,10.9346846846847,1.73907866291384,13.5788079470199,7,50,10,0.846561755494013,0.275416396279472,"A3RO90I4O8I0O2",0.800710927982321,1.49473321932721,1.45161573229695,1.01590663560169,0.819634495597115,0.934649941759204,2.98111322418255,0.0110489260779291,-0.433571455758275,-1.56810116301472,-3.75720066831724,0.247163412314903,1.89550322408988,0.999758128525196,3.7676787531968,7.67037111890234,18.8574798879775,0.999515850320648,5.99568502168806,0.528419239515735,0.947888070048114,0.465991219879836,-0.793435497937167,0.638499272920043,2.55493407456426,0.955648210249695,2.030489936465,2.7556652429051,4.24257296773115,0.940701577766687,3.63332534242631,3.71588036377455,2.16284470769921,5.40232057886046,9.99997958445994,-1.57687878645799,"UNC6_sReduc_ann","Pos-freq-dep",1,22,0.895037183674537,3.41902468079048
1,"environment 1","mainRoom1_13","A3TZTSRQJQ97L8",24,1.925,0.925,37,40,"78%",1.38395020602188,10.9346846846847,1.73907866291384,13.5788079470199,1,37,2,0.83089235415215,0.260613380178598,"A3TZTSRQJQ97L8",0.399794670491239,2.14944854244498,-3.16887756765151,-0.186166374132423,0.0403108867016642,0.0381196849766665,1.84798982833478,0.255200412328328,0.948066547387186,-7.40404883674427,-12.3771050917741,0.000559105365423166,-6.92712867002141,0.617794925006384,3.95307614153409,-0.967232639304947,5.15893257105693,0.251706341945313,10.7522650855211,0.345196981493168,1.71702033954907,-4.10042541980654,-3.60840396144383,0.0156801175840484,0.167315839402356,0.460991038737637,2.63873920252955,-2.30301839406984,1.91204719587484,0.0857731058931252,3.41806930904766,2.14905892700406,0.763041421483742,4.01540500992272,10.4634582198374,-1.51925456392043,"UNC6_sReduc_ann","Pos-freq-dep",2,30,0.0362619565475232,3.26032442207316
1,"environment 2","mainRoom1_13","A3TZTSRQJQ97L8",24,2.4,0.433333333333333,13,30,"78%",1.38395020602188,10.9346846846847,1.73907866291384,13.5788079470199,1,16,13,0.843854723956986,0.288083735909823,"A3TZTSRQJQ97L8",0.399794670491239,2.14944854244498,-3.16887756765151,-0.186166374132423,0.0403108867016642,0.0381196849766665,1.84798982833478,0.255200412328328,0.948066547387186,-7.40404883674427,-12.3771050917741,0.000559105365423166,-6.92712867002141,0.617794925006384,3.95307614153409,-0.967232639304947,5.15893257105693,0.251706341945313,10.7522650855211,0.345196981493168,1.71702033954907,-4.10042541980654,-3.60840396144383,0.0156801175840484,0.167315839402356,0.460991038737637,2.63873920252955,-2.30301839406984,1.91204719587484,0.0857731058931252,3.41806930904766,2.14905892700406,0.763041421483742,4.01540500992272,10.4634582198374,-1.51925456392043,"UNC6_sReduc_ann","Pos-freq-dep",2,30,0.0362619565475232,3.26032442207316
1,"e1+e2","mainRoom1_13","A3TZTSRQJQ97L8",24,2.12857142857143,0.714285714285714,50,70,"78%",1.38395020602188,10.9346846846847,1.73907866291384,13.5788079470199,2,53,15,0.83644765549708,0.272557013105217,"A3TZTSRQJQ97L8",0.399794670491239,2.14944854244498,-3.16887756765151,-0.186166374132423,0.0403108867016642,0.0381196849766665,1.84798982833478,0.255200412328328,0.948066547387186,-7.40404883674427,-12.3771050917741,0.000559105365423166,-6.92712867002141,0.617794925006384,3.95307614153409,-0.967232639304947,5.15893257105693,0.251706341945313,10.7522650855211,0.345196981493168,1.71702033954907,-4.10042541980654,-3.60840396144383,0.0156801175840484,0.167315839402356,0.460991038737637,2.63873920252955,-2.30301839406984,1.91204719587484,0.0857731058931252,3.41806930904766,2.14905892700406,0.763041421483742,4.01540500992272,10.4634582198374,-1.51925456392043,"UNC6_sReduc_ann","Pos-freq-dep",2,30,0.0362619565475232,3.26032442207316
1,"environment 1","mainRoom1_13","AQVQHML14YYJH",24,1.525,0.525,21,40,"78%",1.38395020602188,10.9346846846847,1.73907866291384,13.5788079470199,10,21,9,0.83089235415215,0.260613380178598,"AQVQHML14YYJH",0.920506857154426,1.41576265623946,0.342751607589401,-3.69000369918605,0.556906593200827,0.0361456222080288,4.26117262000711,0.674295088052515,0.0372877489666705,-3.59845347069576,-12.4344762140593,0.0256807366093508,0.713887108947865,0.999944290995729,3.07103793451538,3.05684183513876,0.779044270203509,0.942896466926255,11.0957959641849,0.837548885286934,0.97584821842627,-0.650666736109996,-5.48325776857812,0.327581543624375,2.81447788351384,0.980990780606994,1.85884372298598,1.15627959547757,-2.1669121297769,0.732977832104404,6.36480262359643,2.78147020569461,1.88724351221957,3.83442608914967,6.22666195485303,0.111252695057538,"UNC6_sReduc_ann","Pos-freq-dep",1,21,0.22315298389518,2.82297564905896
1,"environment 2","mainRoom1_13","AQVQHML14YYJH",24,2.33333333333333,0.5,15,30,"78%",1.38395020602188,10.9346846846847,1.73907866291384,13.5788079470199,5,10,15,0.843854723956986,0.288083735909823,"AQVQHML14YYJH",0.920506857154426,1.41576265623946,0.342751607589401,-3.69000369918605,0.556906593200827,0.0361456222080288,4.26117262000711,0.674295088052515,0.0372877489666705,-3.59845347069576,-12.4344762140593,0.0256807366093508,0.713887108947865,0.999944290995729,3.07103793451538,3.05684183513876,0.779044270203509,0.942896466926255,11.0957959641849,0.837548885286934,0.97584821842627,-0.650666736109996,-5.48325776857812,0.327581543624375,2.81447788351384,0.980990780606994,1.85884372298598,1.15627959547757,-2.1669121297769,0.732977832104404,6.36480262359643,2.78147020569461,1.88724351221957,3.83442608914967,6.22666195485303,0.111252695057538,"UNC6_sReduc_ann","Pos-freq-dep",1,21,0.22315298389518,2.82297564905896
1,"e1+e2","mainRoom1_13","AQVQHML14YYJH",24,1.87142857142857,0.514285714285714,36,70,"78%",1.38395020602188,10.9346846846847,1.73907866291384,13.5788079470199,15,31,24,0.83644765549708,0.272557013105217,"AQVQHML14YYJH",0.920506857154426,1.41576265623946,0.342751607589401,-3.69000369918605,0.556906593200827,0.0361456222080288,4.26117262000711,0.674295088052515,0.0372877489666705,-3.59845347069576,-12.4344762140593,0.0256807366093508,0.713887108947865,0.999944290995729,3.07103793451538,3.05684183513876,0.779044270203509,0.942896466926255,11.0957959641849,0.837548885286934,0.97584821842627,-0.650666736109996,-5.48325776857812,0.327581543624375,2.81447788351384,0.980990780606994,1.85884372298598,1.15627959547757,-2.1669121297769,0.732977832104404,6.36480262359643,2.78147020569461,1.88724351221957,3.83442608914967,6.22666195485303,0.111252695057538,"UNC6_sReduc_ann","Pos-freq-dep",1,21,0.22315298389518,2.82297564905896
1,"environment 1","mainRoom1_13","ASI87SMGFEGLK",24,1.525,0.525,21,40,"78%",1.38395020602188,10.9346846846847,1.73907866291384,13.5788079470199,13,21,6,0.83089235415215,0.260613380178598,"ASI87SMGFEGLK",0.52494593278843,0.786499969872404,-2.95226340463598,4.15198388963114,0.0562350590320687,0.868027807667998,5.67233197372037,0.0116555049724166,-1.22386165556413,-6.96893965138026,-12.48394159683,0.00129291301265541,-4.43392845311168,0.999111781069351,2.74744951569085,0.665200880549269,15.9916351879236,0.608789250335391,18.5431583926747,0.0647465495782449,0.127316397794097,-4.09875510205736,-2.81672169049048,0.0204328245065806,3.04093711051888,0.877910641676838,1.3877129691653,-1.84679159418261,8.854438056588,0.135569114091085,8.62842376791554,4.87116927123358,3.15039859868381,6.99986051705354,14.3844920718493,0.127002443737582,"UNC6_sReduc_ann","Pos-freq-dep",1,23,0.429997423979018,3.31169227129856
1,"environment 2","mainRoom1_13","ASI87SMGFEGLK",24,2,0,0,30,"78%",1.38395020602188,10.9346846846847,1.73907866291384,13.5788079470199,0,30,0,0.843854723956986,0.288083735909823,"ASI87SMGFEGLK",0.52494593278843,0.786499969872404,-2.95226340463598,4.15198388963114,0.0562350590320687,0.868027807667998,5.67233197372037,0.0116555049724166,-1.22386165556413,-6.96893965138026,-12.48394159683,0.00129291301265541,-4.43392845311168,0.999111781069351,2.74744951569085,0.665200880549269,15.9916351879236,0.608789250335391,18.5431583926747,0.0647465495782449,0.127316397794097,-4.09875510205736,-2.81672169049048,0.0204328245065806,3.04093711051888,0.877910641676838,1.3877129691653,-1.84679159418261,8.854438056588,0.135569114091085,8.62842376791554,4.87116927123358,3.15039859868381,6.99986051705354,14.3844920718493,0.127002443737582,"UNC6_sReduc_ann","Pos-freq-dep",1,23,0.429997423979018,3.31169227129856
1,"e1+e2","mainRoom1_13","ASI87SMGFEGLK",24,1.72857142857143,0.3,21,70,"78%",1.38395020602188,10.9346846846847,1.73907866291384,13.5788079470199,13,51,6,0.83644765549708,0.272557013105217,"ASI87SMGFEGLK",0.52494593278843,0.786499969872404,-2.95226340463598,4.15198388963114,0.0562350590320687,0.868027807667998,5.67233197372037,0.0116555049724166,-1.22386165556413,-6.96893965138026,-12.48394159683,0.00129291301265541,-4.43392845311168,0.999111781069351,2.74744951569085,0.665200880549269,15.9916351879236,0.608789250335391,18.5431583926747,0.0647465495782449,0.127316397794097,-4.09875510205736,-2.81672169049048,0.0204328245065806,3.04093711051888,0.877910641676838,1.3877129691653,-1.84679159418261,8.854438056588,0.135569114091085,8.62842376791554,4.87116927123358,3.15039859868381,6.99986051705354,14.3844920718493,0.127002443737582,"UNC6_sReduc_ann","Pos-freq-dep",1,23,0.429997423979018,3.31169227129856
1,"environment 1","subRoom1_13_2","A15J08EU93ZGZ0",14,1.525,0.525,21,40,"78%",0.118298524304651,0.934684684684685,0.458348668278697,3.57880794701987,13,21,6,0.768720501963402,0.320371935756551,"A15J08EU93ZGZ0",0.94004047417515,1.33855949849096,-2.34923542243839,-2.38820749888913,0.0788071679779943,0.00856702082026821,2.37884131612718,0.613615756979409,0.312819775146174,-7.349998481802,-14.9574179345658,0.000569963011481859,-4.41565239615317,0.999964959977116,2.55910695339742,0.198921385006091,3.59715099435566,0.523220814451945,12.7722174898495,0.848291643835211,1.01031010408811,-3.56561978527843,-5.37292634399667,0.0249428401962306,0.462076395104085,0.9854499189898,1.72445637776731,-1.43158257024766,-0.117167158660249,0.179547441901638,5.21645722140649,0.679472121979401,0.0255811164175372,1.45440034436439,4.0189094240719,-1.31297855934271,"UNC6_sReduc_ann","Pos-freq-dep",2,34,0.030841139574255,1.67275439162803
1,"environment 2","subRoom1_13_2","A15J08EU93ZGZ0",14,2.36666666666667,0.6,18,30,"78%",0.118298524304651,0.934684684684685,0.458348668278697,3.57880794701987,7,5,18,0.870829849264163,0.253968253968254,"A15J08EU93ZGZ0",0.94004047417515,1.33855949849096,-2.34923542243839,-2.38820749888913,0.0788071679779943,0.00856702082026821,2.37884131612718,0.613615756979409,0.312819775146174,-7.349998481802,-14.9574179345658,0.000569963011481859,-4.41565239615317,0.999964959977116,2.55910695339742,0.198921385006091,3.59715099435566,0.523220814451945,12.7722174898495,0.848291643835211,1.01031010408811,-3.56561978527843,-5.37292634399667,0.0249428401962306,0.462076395104085,0.9854499189898,1.72445637776731,-1.43158257024766,-0.117167158660249,0.179547441901638,5.21645722140649,0.679472121979401,0.0255811164175372,1.45440034436439,4.0189094240719,-1.31297855934271,"UNC6_sReduc_ann","Pos-freq-dep",2,34,0.030841139574255,1.67275439162803
1,"e1+e2","subRoom1_13_2","A15J08EU93ZGZ0",14,1.88571428571429,0.557142857142857,39,70,"78%",0.118298524304651,0.934684684684685,0.458348668278697,3.57880794701987,20,26,24,0.812481650806585,0.291500769761639,"A15J08EU93ZGZ0",0.94004047417515,1.33855949849096,-2.34923542243839,-2.38820749888913,0.0788071679779943,0.00856702082026821,2.37884131612718,0.613615756979409,0.312819775146174,-7.349998481802,-14.9574179345658,0.000569963011481859,-4.41565239615317,0.999964959977116,2.55910695339742,0.198921385006091,3.59715099435566,0.523220814451945,12.7722174898495,0.848291643835211,1.01031010408811,-3.56561978527843,-5.37292634399667,0.0249428401962306,0.462076395104085,0.9854499189898,1.72445637776731,-1.43158257024766,-0.117167158660249,0.179547441901638,5.21645722140649,0.679472121979401,0.0255811164175372,1.45440034436439,4.0189094240719,-1.31297855934271,"UNC6_sReduc_ann","Pos-freq-dep",2,34,0.030841139574255,1.67275439162803
1,"environment 1","subRoom1_13_2","A17D6BK59S31BM",14,1.54054054054054,0.540540540540541,20,37,"78%",0.118298524304651,0.934684684684685,0.458348668278697,3.57880794701987,11,20,6,0.790451540506913,0.31967131967132,"A17D6BK59S31BM",0.906895035070208,1.27001224646366,-0.734480238745241,1.26057226263041,0.331618622175203,0.625406463485592,5.37362743851682,0.0121648737213033,-0.428570014538094,-2.95095641180369,-2.23147084412389,0.0561830588507663,1.60669027904263,0.999968119250651,2.95045487731791,1.13456690550154,5.13889871295877,0.745135935638875,15.0895739515816,0.758686728157181,0.742024934565388,-1.41341176623403,0.0302118047232978,0.20755888540567,3.71321755037927,0.976580039116687,1.74638460933653,-0.0800388633129205,2.47692489645999,0.482870833158838,7.53951830980056,1.21910346476053,0.115302186448999,2.43216851756765,5.38612623112798,-2.00985316255716,"UNC6_sReduc_ann","Pos-freq-dep",1,26,0.474800222783507,1.83526130692473
1,"environment 2","subRoom1_13_2","A17D6BK59S31BM",14,2.5,0.6,18,30,"78%",0.118298524304651,0.934684684684685,0.458348668278697,3.57880794701987,3,9,18,0.870829849264163,0.253968253968254,"A17D6BK59S31BM",0.906895035070208,1.27001224646366,-0.734480238745241,1.26057226263041,0.331618622175203,0.625406463485592,5.37362743851682,0.0121648737213033,-0.428570014538094,-2.95095641180369,-2.23147084412389,0.0561830588507663,1.60669027904263,0.999968119250651,2.95045487731791,1.13456690550154,5.13889871295877,0.745135935638875,15.0895739515816,0.758686728157181,0.742024934565388,-1.41341176623403,0.0302118047232978,0.20755888540567,3.71321755037927,0.976580039116687,1.74638460933653,-0.0800388633129205,2.47692489645999,0.482870833158838,7.53951830980056,1.21910346476053,0.115302186448999,2.43216851756765,5.38612623112798,-2.00985316255716,"UNC6_sReduc_ann","Pos-freq-dep",1,26,0.474800222783507,1.83526130692473
1,"e1+e2","subRoom1_13_2","A17D6BK59S31BM",14,1.97014925373134,0.567164179104478,38,67,"78%",0.118298524304651,0.934684684684685,0.458348668278697,3.57880794701987,14,29,24,0.826441828010159,0.290252036520693,"A17D6BK59S31BM",0.906895035070208,1.27001224646366,-0.734480238745241,1.26057226263041,0.331618622175203,0.625406463485592,5.37362743851682,0.0121648737213033,-0.428570014538094,-2.95095641180369,-2.23147084412389,0.0561830588507663,1.60669027904263,0.999968119250651,2.95045487731791,1.13456690550154,5.13889871295877,0.745135935638875,15.0895739515816,0.758686728157181,0.742024934565388,-1.41341176623403,0.0302118047232978,0.20755888540567,3.71321755037927,0.976580039116687,1.74638460933653,-0.0800388633129205,2.47692489645999,0.482870833158838,7.53951830980056,1.21910346476053,0.115302186448999,2.43216851756765,5.38612623112798,-2.00985316255716,"UNC6_sReduc_ann","Pos-freq-dep",1,26,0.474800222783507,1.83526130692473
1,"environment 1","subRoom1_13_2","A1CTDEF13ABY5U",14,1.3,0.3,12,40,"78%",0.118298524304651,0.934684684684685,0.458348668278697,3.57880794701987,22,12,6,0.768720501963402,0.320371935756551,"A1CTDEF13ABY5U",0.9075885209862,1.49906844091284,-2.34196364449499,-5.52242877158684,0.0755233927217963,0.000400735177660945,3.23179492018197,0.0160950174675012,0.172294793821996,-7.25079258208775,-18.513193431327,0.000603375838394351,-6.34604953004216,0.999927841624336,3.49851500341827,0.845962843206767,1.17798961599333,0.631546236048593,13.6463163813099,0.821080950920285,1.06484045890493,-3.59641383365217,-8.37817421262983,0.0233813930833452,0.755997744901747,0.970816889350356,2.05229399587186,-1.18890607947036,-3.00686987788043,0.196171683685577,5.79346808771696,5.27731253195978,4.08773328369764,6.73468727973459,10.4077434029899,1.90150086151442,"UNC6_sReduc_ann","Pos-freq-dep",2,53,0.0155795717014095,4.26985064004016
