groupSize,theta,lambda,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90
30.,3.,0.1,0.33267,0.3324933333333333,0.37889333333333336,0.43216333333333334,0.47992666666666667,0.5196933333333333,0.55184,0.57752,0.5991266666666667,0.6171666666666666,0.6325433333333333,0.64676,0.6588233333333333,0.6685333333333333,0.6782366666666667,0.68586,0.69358,0.7000166666666666,0.7066533333333334,0.7126166666666667,0.7178966666666666,0.7228433333333333,0.7264866666666666,0.7308533333333334,0.73469,0.73953,0.7421233333333334,0.7461533333333333,0.7497633333333333,0.75306,0.7559233333333333,0.75861,0.76114,0.7636066666666667,0.7666166666666666,0.7681133333333333,0.7695566666666667,0.772,0.7740866666666667,0.7754733333333333,0.11157333333333333,0.12433,0.13488,0.14445333333333332,0.15364,0.16253666666666666,0.17018666666666668,0.17759666666666668,0.18434,0.19172,0.19869,0.20471333333333333,0.21153,0.21794,0.22407333333333335,0.22950333333333334,0.23630333333333334,0.24267,0.24816333333333335,0.25433666666666666,0.25987666666666664,0.26668333333333333,0.27177666666666667,0.27854666666666666,0.2843833333333333,0.29077333333333333,0.29661666666666664,0.30278,0.3089,0.3146833333333333,0.32037333333333334,0.32627333333333336,0.33213,0.33797,0.34374666666666664,0.3501533333333333,0.35568333333333335,0.3625566666666667,0.36778333333333335,0.37516,0.38037333333333334,0.3857433333333333,0.39164333333333334,0.39737333333333336,0.4047633333333333,0.41006333333333334,0.41568,0.42140333333333335,0.42705666666666664,0.43351
3.,6.,0.1,0.33243333333333336,0.3342,0.3774,0.422,0.45386666666666664,0.4811,0.5053666666666666,0.5262333333333333,0.5422333333333333,0.5593333333333333,0.5725,0.582,0.5931,0.5997,0.6089666666666667,0.6163333333333333,0.6255666666666667,0.6315,0.6377666666666667,0.6419,0.6491,0.6521666666666667,0.6568,0.6645,0.6693666666666667,0.6718666666666666,0.6764333333333333,0.6781,0.6807333333333333,0.6835666666666667,0.6864666666666667,0.6902666666666667,0.6931666666666667,0.6993,0.7009333333333333,0.7035,0.7044333333333334,0.7087666666666667,0.7099666666666666,0.7128333333333333,0.14413333333333334,0.15523333333333333,0.1666,0.1764,0.1837,0.19293333333333335,0.2018,0.21016666666666667,0.21706666666666666,0.2229,0.23056666666666667,0.2385,0.2434,0.2506,0.25533333333333336,0.2618666666666667,0.2663333333333333,0.27263333333333334,0.2775,0.2824333333333333,0.28846666666666665,0.29423333333333335,0.29683333333333334,0.30196666666666666,0.3068,0.3092666666666667,0.3135,0.317,0.3213666666666667,0.3258666666666667,0.32893333333333336,0.33186666666666664,0.3359,0.3378333333333333,0.3424,0.34476666666666667,0.3480333333333333,0.3526666666666667,0.3560333333333333,0.35813333333333336,0.36286666666666667,0.3653666666666667,0.36823333333333336,0.37046666666666667,0.3724,0.3756,0.37976666666666664,0.3815,0.3847,0.385
10.,6.,0.1,0.33172,0.33323,0.37971,0.42864,0.46786,0.50274,0.53377,0.55937,0.58084,0.60206,0.6179,0.63087,0.6451,0.65759,0.66769,0.67601,0.688,0.69601,0.70426,0.71271,0.71718,0.72331,0.73008,0.73543,0.74153,0.74576,0.74982,0.75497,0.75881,0.76331,0.76828,0.77223,0.77541,0.77776,0.78168,0.78407,0.78701,0.79015,0.79378,0.7956,0.10205,0.10976,0.11767,0.12547,0.1328,0.13983,0.14574,0.15247,0.15793,0.16333,0.16812,0.17359,0.17937,0.18434,0.187,0.19312,0.19752,0.20206,0.20581,0.21103,0.21533,0.22056,0.22398,0.22779,0.23221,0.23589,0.24077,0.24443,0.24892,0.25111,0.25624,0.25942,0.26329,0.26811,0.27174,0.27673,0.28096,0.28375,0.28831,0.29151,0.29472,0.29839,0.30191,0.30517,0.30792,0.31042,0.31394,0.31733,0.3208,0.32378
30.,6.,0.1,0.33267,0.33261,0.3784766666666667,0.4339,0.48477,0.5270866666666667,0.5628866666666666,0.5922033333333333,0.61701,0.63835,0.6565,0.6727566666666667,0.68808,0.7000366666666666,0.7107266666666666,0.7204733333333333,0.72922,0.73756,0.7446533333333333,0.75175,0.7583066666666667,0.7639466666666667,0.76908,0.7745233333333333,0.7794,0.78403,0.7876566666666667,0.7920833333333334,0.79519,0.7991066666666666,0.8024433333333333,0.8056966666666666,0.80852,0.8113166666666667,0.8148066666666667,0.8168866666666666,0.81828,0.8208166666666666,0.8240066666666667,0.8249666666666666,0.08674333333333334,0.09406333333333333,0.10059333333333334,0.10681333333333333,0.11306666666666666,0.11843333333333333,0.12337666666666666,0.12822,0.13221333333333332,0.13676666666666668,0.14087666666666668,0.14429333333333333,0.14816333333333334,0.15163,0.15557666666666667,0.15844666666666668,0.16200333333333333,0.16518333333333332,0.1685,0.17115666666666668,0.17368333333333333,0.17675666666666667,0.17943333333333333,0.18227666666666667,0.18473333333333333,0.18803,0.19076,0.19308666666666666,0.19636666666666666,0.19851333333333335,0.20101333333333332,0.2034,0.20595333333333332,0.20853666666666668,0.21078333333333332,0.21325,0.21487,0.21827,0.21997666666666665,0.22342333333333333,0.22496,0.22813333333333333,0.22942333333333334,0.23219,0.23518333333333333,0.23761666666666667,0.23984333333333333,0.24264666666666668,0.24411333333333332,0.24736
3.,0.5,0.2,0.33243333333333336,0.3346,0.3714,0.4103333333333333,0.4349,0.46066666666666667,0.47546666666666665,0.49166666666666664,0.5034666666666666,0.5132,0.5272333333333333,0.5335666666666666,0.5423,0.5467666666666666,0.5532333333333334,0.5606666666666666,0.5696,0.5710666666666666,0.5746333333333333,0.5811666666666667,0.5857,0.587,0.5883,0.5924333333333334,0.6010333333333333,0.6021666666666666,0.6071666666666666,0.6070333333333333,0.6085666666666667,0.6104,0.6156333333333334,0.6194,0.6178,0.6216333333333334,0.6239333333333333,0.626,0.6263,0.6326666666666667,0.6308333333333334,0.6347,0.18426666666666666,0.2098,0.23076666666666668,0.24943333333333334,0.27053333333333335,0.2881666666666667,0.304,0.3214666666666667,0.3287,0.34026666666666666,0.3524333333333333,0.3632666666666667,0.37553333333333333,0.38406666666666667,0.39316666666666666,0.4035666666666667,0.4086,0.41563333333333335,0.4211,0.4312666666666667,0.4353,0.4442,0.44776666666666665,0.4518666666666667,0.45776666666666666,0.46353333333333335,0.47003333333333336,0.47436666666666666,0.4809,0.4839,0.48956666666666665,0.4942,0.49516666666666664,0.5008666666666667,0.5058333333333334,0.5045,0.5113333333333333,0.5102666666666666,0.5181666666666667,0.5185333333333333,0.5247,0.5273666666666667,0.5299666666666667,0.5318,0.5318333333333334,0.5416333333333333,0.5428333333333333,0.5449333333333334,0.5451333333333334,0.5474333333333333
10.,0.5,0.2,0.33172,0.33313,0.37434,0.41267,0.44383,0.46504,0.48586,0.50268,0.51821,0.53222,0.54025,0.55058,0.55973,0.56685,0.5732,0.57846,0.58691,0.59141,0.59518,0.6002,0.6043,0.60853,0.61097,0.61335,0.61814,0.62048,0.62267,0.62613,0.62917,0.6291,0.632,0.63374,0.63677,0.63933,0.64273,0.64277,0.64354,0.64511,0.64821,0.64954,0.17506,0.20084,0.22064,0.23803,0.25733,0.2758,0.28931,0.30581,0.31825,0.33119,0.34355,0.35569,0.36725,0.37822,0.38631,0.39737,0.40628,0.41815,0.42407,0.43253,0.44131,0.44988,0.45701,0.46162,0.4701,0.47625,0.4819,0.48795,0.4953,0.49855,0.50384,0.5094,0.51486,0.51997,0.5234,0.52787,0.53366,0.53762,0.54201,0.54576,0.55142,0.55406,0.55688,0.56089,0.56364,0.56716,0.56963,0.57298,0.57519,0.57934
30.,0.5,0.2,0.33267,0.33252,0.3743066666666667,0.41463666666666665,0.44802333333333333,0.47480333333333335,0.49706333333333336,0.51543,0.5297233333333333,0.5424066666666667,0.55323,0.5629733333333333,0.57281,0.5780166666666666,0.58468,0.5908733333333334,0.5963633333333334,0.6012966666666667,0.6048433333333333,0.61023,0.6138233333333334,0.6180833333333333,0.6200633333333333,0.6228566666666666,0.6258366666666667,0.62967,0.6307966666666667,0.6335966666666667,0.6367266666666667,0.63887,0.6417666666666667,0.64236,0.64491,0.6462933333333334,0.64901,0.6501533333333334,0.6506733333333333,0.6516833333333333,0.65425,0.65504,0.17281333333333335,0.19737333333333335,0.21484333333333333,0.23121,0.24705333333333335,0.26209666666666664,0.27463,0.28932,0.30144666666666664,0.31481,0.32598333333333335,0.3382,0.35055333333333333,0.3622033333333333,0.37238333333333334,0.3818933333333333,0.3933966666666667,0.40435333333333334,0.41416,0.42379666666666665,0.4319733333333333,0.44251,0.4514566666666667,0.4593,0.46735,0.47597,0.48201,0.48971,0.49699,0.5043866666666666,0.5107166666666667,0.5165633333333334,0.52148,0.52835,0.5323533333333333,0.5381566666666666,0.54343,0.54878,0.55392,0.55832,0.5614333333333333,0.5651033333333333,0.56817,0.5728066666666667,0.5773066666666666,0.58087,0.5852933333333333,0.58705,0.5898766666666667,0.5930733333333333
3.,1.,0.2,0.33243333333333336,0.33463333333333334,0.37116666666666664,0.41313333333333335,0.4384,0.4649333333333333,0.4811666666666667,0.49853333333333333,0.5108333333333334,0.5210666666666667,0.5352,0.5415666666666666,0.5502333333333334,0.5560666666666667,0.5630666666666667,0.5704,0.5789,0.581,0.5853,0.5931666666666666,0.5986666666666667,0.5992,0.6016,0.6055,0.6126,0.6134,0.6187666666666667,0.6190333333333333,0.6206333333333334,0.6227333333333334,0.6280333333333333,0.6316333333333334,0.6323666666666666,0.6358333333333334,0.6372,0.6406333333333334,0.6407666666666667,0.6467,0.6482333333333333,0.6507,0.175,0.19746666666666668,0.21906666666666666,0.23623333333333332,0.2575,0.2744333333333333,0.2897,0.30566666666666664,0.3143666666666667,0.3266,0.3387,0.348,0.3606333333333333,0.36766666666666664,0.3773666666666667,0.3872333333333333,0.3949666666666667,0.4015,0.40886666666666666,0.41746666666666665,0.42263333333333336,0.43206666666666665,0.4373,0.44233333333333336,0.4458666666666667,0.45266666666666666,0.4590666666666667,0.46413333333333334,0.4701666666666667,0.47413333333333335,0.4799333333333333,0.48486666666666667,0.48523333333333335,0.4897666666666667,0.49633333333333335,0.4973666666666667,0.5007333333333334,0.5052,0.5114,0.5110666666666667,0.5170333333333333,0.5207333333333334,0.5225,0.5238666666666667,0.5248333333333334,0.5345666666666666,0.5365333333333333,0.5379333333333334,0.5402333333333333,0.5412
10.,1.,0.2,0.33172,0.33335,0.37423,0.41511,0.44865,0.47208,0.49467,0.51302,0.53076,0.5453,0.55603,0.56596,0.57657,0.58505,0.59265,0.59784,0.60675,0.61256,0.61599,0.62201,0.62543,0.63141,0.634,0.63738,0.64197,0.64426,0.64931,0.6515,0.65528,0.6555,0.65838,0.66136,0.6632,0.6656,0.66921,0.66932,0.67193,0.6717,0.67592,0.67687,0.1615,0.18461,0.20341,0.21897,0.23813,0.2542,0.26888,0.28326,0.29701,0.30987,0.3228,0.33518,0.34553,0.35857,0.36665,0.3781,0.388,0.40003,0.40806,0.41729,0.4262,0.43617,0.44347,0.45008,0.45832,0.46437,0.47206,0.47904,0.48495,0.49002,0.49616,0.50237,0.50709,0.51332,0.51755,0.52314,0.52804,0.53292,0.53707,0.54152,0.54768,0.5517,0.5555,0.56071,0.56443,0.56718,0.5704,0.57408,0.5769,0.58062
30.,1.,0.2,0.33267,0.3323333333333333,0.3740266666666667,0.41829,0.45529,0.4861533333333333,0.51185,0.5325033333333333,0.5492533333333334,0.5634433333333333,0.57573,0.586,0.59704,0.6035766666666667,0.61097,0.61741,0.6239433333333333,0.62862,0.63335,0.63891,0.6428466666666667,0.6474833333333333,0.6490533333333334,0.65225,0.6554433333333334,0.6593533333333333,0.6613566666666667,0.6638366666666666,0.6676266666666667,0.6700666666666667,0.6722533333333334,0.6734833333333333,0.67612,0.6785266666666666,0.6810433333333333,0.6820333333333334,0.68284,0.6843,0.6866233333333334,0.68761,0.15627,0.17875666666666667,0.19437,0.20923333333333333,0.22365333333333334,0.23805666666666667,0.24936,0.26301,0.27475,0.28739333333333333,0.2975466666666667,0.3093166666666667,0.3214,0.33277,0.34305,0.35296333333333335,0.36459,0.37633,0.38623,0.39716666666666667,0.40635333333333334,0.41775,0.42716333333333334,0.4357533333333333,0.4445033333333333,0.45457,0.4627,0.47131,0.4800333333333333,0.4881666666666667,0.49561333333333335,0.5036666666666667,0.50931,0.51761,0.5236366666666666,0.53031,0.5365066666666667,0.5434766666666667,0.5495166666666667,0.55565,0.55907,0.5640966666666667,0.5688333333333333,0.5740033333333333,0.57938,0.5837533333333333,0.58903,0.5922933333333333,0.5959133333333333,0.6001633333333334
3.,3.,0.2,0.33243333333333336,0.3337,0.3702,0.4144333333333333,0.4431,0.4716666666666667,0.4936,0.5140666666666667,0.5281,0.5423333333333333,0.5566666666666666,0.5662666666666667,0.5772333333333334,0.5839333333333333,0.5930333333333333,0.6016333333333334,0.6098666666666667,0.6139,0.6201,0.6285333333333334,0.6329666666666667,0.6361333333333333,0.6397333333333334,0.6458,0.6490666666666667,0.6553333333333333,0.6603,0.6632,0.6642666666666667,0.6651666666666667,0.6699333333333334,0.6725333333333333,0.6749,0.6791,0.6832666666666667,0.684,0.6865,0.692,0.6926333333333333,0.6957333333333333,0.15156666666666666,0.16706666666666667,0.186,0.19936666666666666,0.2113,0.22576666666666667,0.23823333333333332,0.25143333333333334,0.2599,0.2692333333333333,0.28113333333333335,0.29073333333333334,0.3011,0.30796666666666667,0.3163,0.3243666666666667,0.3320666666666667,0.33913333333333334,0.3439,0.3513,0.35956666666666665,0.36623333333333336,0.37166666666666665,0.37993333333333335,0.38503333333333334,0.3898333333333333,0.39526666666666666,0.4005,0.40726666666666667,0.4109333333333333,0.4159333333333333,0.4211666666666667,0.42186666666666667,0.4265333333333333,0.43373333333333336,0.436,0.4398,0.44433333333333336,0.4507,0.4515,0.4565,0.4598,0.4614333333333333,0.4668,0.4681,0.47636666666666666,0.4781,0.4811666666666667,0.4842666666666667,0.4859
10.,3.,0.2,0.33172,0.33351,0.3748,0.4189,0.45698,0.49001,0.52097,0.54631,0.56827,0.58737,0.60262,0.61613,0.62902,0.64099,0.65088,0.65908,0.67122,0.67971,0.68631,0.6947,0.69985,0.70504,0.70941,0.71465,0.72075,0.72497,0.7297,0.73396,0.7397,0.74226,0.74625,0.74928,0.75263,0.75546,0.75803,0.75969,0.76137,0.76364,0.76721,0.76948,0.11438,0.12912,0.14176,0.15163,0.16444,0.17549,0.18641,0.19631,0.20536,0.21568,0.22473,0.23367,0.24282,0.25165,0.25754,0.2677,0.27577,0.2844,0.29306,0.30107,0.30861,0.3167,0.3248,0.33193,0.3407,0.34606,0.35424,0.36081,0.36737,0.37404,0.38025,0.38752,0.39323,0.39979,0.40652,0.41521,0.41961,0.42571,0.43097,0.43596,0.44182,0.44753,0.45307,0.45865,0.46445,0.4702,0.47533,0.48089,0.48421,0.48894
30.,3.,0.2,0.33267,0.33204666666666666,0.37307,0.42545,0.4748866666666667,0.5173066666666667,0.5541733333333333,0.5833466666666667,0.6085666666666667,0.6300533333333334,0.6477633333333334,0.66368,0.6776833333333333,0.68887,0.6995866666666667,0.7079566666666667,0.7167633333333333,0.7234566666666666,0.7303466666666667,0.7362833333333333,0.7421833333333333,0.7468866666666667,0.7505133333333334,0.7550933333333333,0.7594033333333333,0.7635866666666666,0.7665133333333334,0.7699266666666666,0.7734333333333333,0.77683,0.77978,0.7815633333333334,0.7838366666666666,0.7863233333333334,0.7891033333333334,0.79081,0.79184,0.7939,0.7959266666666667,0.79736,0.10075,0.11335,0.12396333333333333,0.13290666666666667,0.14202666666666666,0.15054666666666666,0.15764,0.16495333333333334,0.17141666666666666,0.17862666666666666,0.18503,0.19151,0.19806666666666667,0.20465666666666665,0.21002,0.21557,0.22333666666666666,0.23004333333333332,0.23553,0.24115666666666666,0.24719666666666668,0.2545,0.26084666666666667,0.2675766666666667,0.27386,0.28014,0.28712666666666664,0.2944333333333333,0.3015333333333333,0.30843,0.31449,0.32209666666666664,0.3278933333333333,0.33529333333333333,0.3415566666666667,0.3490433333333333,0.3557766666666667,0.36361333333333334,0.37057,0.37837,0.3835366666666667,0.39029,0.39604666666666666,0.40289,0.41090333333333334,0.41687,0.4241066666666667,0.43023,0.43623666666666666,0.44319
3.,6.,0.2,0.33243333333333336,0.3336,0.3715333333333333,0.4139333333333333,0.44533333333333336,0.4738,0.4953666666666667,0.5159333333333334,0.5328,0.5489,0.5633666666666667,0.5718333333333333,0.5850333333333333,0.5929,0.6029666666666667,0.6112333333333333,0.6191,0.625,0.6326,0.6388,0.6454666666666666,0.6502,0.6561,0.6618,0.6674333333333333,0.6711,0.6746333333333333,0.6769666666666667,0.6786,0.6815,0.6839333333333333,0.6892666666666667,0.6928333333333333,0.6983333333333334,0.7021333333333334,0.7036333333333333,0.7056,0.7099666666666666,0.7111,0.7141,0.14306666666666668,0.15286666666666668,0.16403333333333334,0.17383333333333334,0.18246666666666667,0.19143333333333334,0.20083333333333334,0.2101,0.21563333333333334,0.22196666666666667,0.22976666666666667,0.23683333333333334,0.2434,0.24916666666666668,0.2561,0.2614666666666667,0.2662333333333333,0.27036666666666664,0.276,0.2814,0.2875333333333333,0.2924333333333333,0.29623333333333335,0.30136666666666667,0.30533333333333335,0.30833333333333335,0.3123666666666667,0.3171333333333333,0.3222333333333333,0.3266,0.32863333333333333,0.3320666666666667,0.3375666666666667,0.34103333333333335,0.3448333333333333,0.3486666666666667,0.3522,0.35633333333333334,0.3606666666666667,0.3636666666666667,0.3677666666666667,0.37083333333333335,0.37353333333333333,0.3757,0.3785,0.3827,0.3844666666666667,0.38803333333333334,0.39186666666666664,0.39263333333333333
10.,6.,0.2,0.33172,0.33303,0.37439,0.42023,0.45851,0.49221,0.52342,0.54809,0.57089,0.59123,0.60729,0.62303,0.63746,0.65073,0.66362,0.67436,0.6861,0.69557,0.70342,0.71128,0.71757,0.72417,0.73035,0.73557,0.74348,0.74833,0.75356,0.75819,0.76323,0.76768,0.77265,0.77652,0.78031,0.78294,0.78707,0.78949,0.79321,0.79543,0.79921,0.80116,0.09867,0.10679,0.11425,0.12174,0.1275,0.13479,0.14057,0.14685,0.15126,0.15622,0.16112,0.1662,0.17139,0.17556,0.17873,0.18391,0.18733,0.19176,0.19558,0.19948,0.20417,0.209,0.21208,0.21557,0.2203,0.22301,0.22836,0.23107,0.23551,0.23879,0.24315,0.24565,0.25009,0.2546,0.25856,0.26372,0.26728,0.27009,0.27381,0.27615,0.28023,0.2848,0.28829,0.29143,0.29391,0.29744,0.30134,0.30495,0.30799,0.31107
30.,6.,0.2,0.33267,0.33271333333333336,0.37205666666666665,0.4222633333333333,0.46815,0.50553,0.5386033333333333,0.5681966666666667,0.5942366666666666,0.6175366666666666,0.63733,0.6552533333333334,0.6730433333333333,0.6877766666666667,0.70102,0.71337,0.7249366666666667,0.73422,0.7434933333333333,0.7525966666666667,0.7602333333333333,0.7675533333333333,0.7736466666666667,0.7805366666666667,0.7858533333333333,0.7914666666666667,0.79701,0.8016166666666666,0.8066533333333333,0.8119133333333334,0.8156866666666667,0.8196166666666667,0.8237566666666667,0.8266666666666667,0.8302933333333333,0.8335666666666667,0.8351066666666667,0.8380666666666666,0.8412933333333333,0.84327,0.07716,0.08433666666666667,0.09105,0.09657333333333333,0.10280333333333333,0.1078,0.11224333333333333,0.11678333333333334,0.12005333333333333,0.12444666666666666,0.12762666666666667,0.13110666666666668,0.13455333333333333,0.13770666666666667,0.14072666666666667,0.14355,0.14749666666666666,0.15003,0.15272666666666668,0.15529333333333334,0.15776,0.16027666666666668,0.16274333333333332,0.16469666666666666,0.16782,0.17030666666666666,0.1728,0.17547,0.17766666666666667,0.17965666666666666,0.18161,0.18395666666666666,0.18601666666666666,0.1886,0.19024666666666668,0.19267666666666666,0.19464333333333333,0.19746666666666668,0.19899666666666666,0.20136,0.20303333333333334,0.20495333333333332,0.20657333333333333,0.20947,0.21135,0.21339666666666668,0.21588666666666667,0.21773,0.21959333333333333,0.22185666666666667
3.,0.5,0.30000000000000004,0.33243333333333336,0.33416666666666667,0.36706666666666665,0.4023,0.4265,0.4527,0.4654333333333333,0.4821,0.4917,0.5036,0.5147666666666667,0.5223,0.5284,0.5346,0.5403333333333333,0.5494,0.5570333333333334,0.5582666666666667,0.5615,0.5668,0.5716,0.5737666666666666,0.5748,0.5782,0.5846333333333333,0.5869,0.5901666666666666,0.5915333333333334,0.5901666666666666,0.5926333333333333,0.5956666666666667,0.6012333333333333,0.6024666666666667,0.6051666666666666,0.6047666666666667,0.6075333333333334,0.6083333333333333,0.6128333333333333,0.612,0.6176333333333334,0.19253333333333333,0.2184,0.241,0.2618,0.2816666666666667,0.3021,0.3174666666666667,0.3324666666666667,0.3445666666666667,0.3542,0.3678666666666667,0.3762666666666667,0.3904666666666667,0.3977333333333333,0.4053,0.41773333333333335,0.4211666666666667,0.43246666666666667,0.43506666666666666,0.4444,0.44843333333333335,0.4548333333333333,0.46163333333333334,0.4626,0.47053333333333336,0.47546666666666665,0.4836,0.4872,0.49133333333333334,0.4977,0.5006666666666667,0.5064,0.505,0.5111666666666667,0.5168666666666667,0.5166333333333334,0.5214,0.5233666666666666,0.5284666666666666,0.5280666666666667,0.5346333333333333,0.5375,0.5372666666666667,0.5402666666666667,0.5403,0.5474666666666667,0.5496666666666666,0.5521666666666667,0.5495,0.5512333333333334
10.,0.5,0.30000000000000004,0.33172,0.33253,0.36987,0.4054,0.43396,0.45543,0.47547,0.49185,0.50803,0.52059,0.52887,0.53852,0.54791,0.55363,0.56143,0.56723,0.57427,0.57795,0.58275,0.58722,0.59168,0.5956,0.59805,0.60117,0.60587,0.60693,0.6094,0.61318,0.61613,0.61533,0.61789,0.62101,0.62414,0.62606,0.62867,0.63033,0.62978,0.62976,0.63354,0.635,0.18319,0.20905,0.22817,0.24854,0.26739,0.28675,0.30079,0.31822,0.33143,0.34395,0.35838,0.3717,0.38326,0.39576,0.40264,0.41315,0.42368,0.43493,0.44218,0.45159,0.45874,0.46821,0.47468,0.47826,0.4866,0.49449,0.50027,0.50415,0.51033,0.5154,0.52025,0.52564,0.52962,0.53489,0.53842,0.54315,0.54658,0.55066,0.55474,0.55822,0.56394,0.56482,0.56977,0.57234,0.57614,0.57863,0.58039,0.5839,0.58677,0.58988
30.,0.5,0.30000000000000004,0.33267,0.33263333333333334,0.37015333333333333,0.4082766666666667,0.44028666666666666,0.46636666666666665,0.48933666666666664,0.5071766666666667,0.5221366666666667,0.5343366666666667,0.5452033333333334,0.5548433333333334,0.56423,0.5692833333333334,0.5758333333333333,0.5815666666666667,0.5872733333333333,0.5912966666666667,0.59539,0.60013,0.6038466666666666,0.6081833333333333,0.6093233333333333,0.61272,0.6151366666666667,0.6189566666666667,0.6199233333333334,0.62237,0.62581,0.62732,0.62913,0.6304233333333333,0.6318366666666667,0.6340033333333334,0.6356633333333334,0.6372966666666666,0.6375366666666666,0.6387633333333333,0.64104,0.6418333333333334,0.17978333333333332,0.20532,0.22286,0.23966333333333334,0.25636,0.27187666666666666,0.28516,0.29975,0.31322666666666665,0.32822666666666667,0.34059666666666666,0.35498,0.3675733333333333,0.3808933333333333,0.3924166666666667,0.40208333333333335,0.41445333333333334,0.42708666666666667,0.4370833333333333,0.4478,0.4563933333333333,0.46708666666666665,0.47625,0.48435,0.49188333333333334,0.5005833333333334,0.5070233333333334,0.5143666666666666,0.52126,0.5285766666666667,0.5342066666666667,0.5403366666666667,0.54474,0.55126,0.5549166666666666,0.5603266666666666,0.5647833333333333,0.57026,0.5740933333333333,0.57827,0.5804933333333333,0.5839533333333333,0.58629,0.58996,0.5942666666666667,0.59759,0.6003766666666667,0.6023866666666666,0.6047433333333333,0.6074466666666667
3.,1.,0.30000000000000004,0.33243333333333336,0.3339666666666667,0.3677,0.40423333333333333,0.42933333333333334,0.45586666666666664,0.46936666666666665,0.4881333333333333,0.4978666666666667,0.51,0.5240333333333334,0.5305666666666666,0.5375,0.5436333333333333,0.5510333333333334,0.5586666666666666,0.5679,0.5682,0.5724333333333333,0.5797666666666667,0.5850333333333333,0.5885333333333334,0.5904666666666667,0.5925,0.5989333333333333,0.6031,0.6031,0.6063333333333333,0.6075666666666667,0.6076666666666667,0.6133666666666666,0.6171,0.6199333333333333,0.6223666666666666,0.6227333333333334,0.6256333333333334,0.6257666666666667,0.6300333333333333,0.6313666666666666,0.6324333333333333,0.183,0.20723333333333332,0.23013333333333333,0.24816666666666667,0.2677333333333333,0.28823333333333334,0.3041333333333333,0.31876666666666664,0.3308333333333333,0.34113333333333334,0.3555333333333333,0.3649,0.3762666666666667,0.3828666666666667,0.3948,0.4046666666666667,0.41136666666666666,0.4194333333333333,0.4240333333333333,0.4333,0.43983333333333335,0.4473666666666667,0.45413333333333333,0.45503333333333335,0.46063333333333334,0.4671,0.4739333333333333,0.4794,0.48273333333333335,0.4895,0.49173333333333336,0.497,0.4983666666666667,0.5021333333333333,0.5103,0.5091666666666667,0.5135333333333333,0.5144333333333333,0.5217333333333334,0.5206333333333333,0.5279,0.5332666666666667,0.5323666666666667,0.5342666666666667,0.5342333333333333,0.5435666666666666,0.5468666666666666,0.5479333333333334,0.5460666666666667,0.5468
10.,1.,0.30000000000000004,0.33172,0.3324,0.36946,0.40802,0.44066,0.46399,0.48566,0.50465,0.52279,0.53714,0.54707,0.55897,0.56879,0.57611,0.58391,0.59141,0.59852,0.60461,0.60833,0.61252,0.61881,0.62287,0.62547,0.62833,0.63306,0.63445,0.63834,0.64263,0.64655,0.64774,0.64832,0.6524,0.65534,0.65659,0.65885,0.66133,0.66188,0.66251,0.66563,0.66647,0.16713,0.19127,0.20844,0.22774,0.24518,0.26352,0.27749,0.2959,0.30844,0.32257,0.33679,0.35133,0.36237,0.37361,0.38241,0.39471,0.40516,0.41638,0.42509,0.43428,0.44343,0.45408,0.45998,0.46533,0.47506,0.48275,0.49101,0.49621,0.50331,0.50974,0.5155,0.52163,0.52648,0.53253,0.53542,0.54117,0.5455,0.55014,0.55436,0.55831,0.56468,0.56679,0.57163,0.57598,0.57986,0.58316,0.58583,0.58979,0.59299,0.59617
