groupSize,theta,lambda,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90
30.,3.,0.1,0.33267,0.33257333333333333,0.36272666666666664,0.4000066666666667,0.43533666666666665,0.46562,0.49261666666666665,0.5149533333333334,0.53642,0.5532666666666667,0.5694,0.58404,0.59693,0.6071,0.61747,0.6265366666666666,0.63598,0.6436,0.65077,0.6590366666666667,0.66649,0.6727666666666666,0.6776733333333333,0.6828,0.6878166666666666,0.6942966666666667,0.69854,0.7024833333333333,0.7069333333333333,0.7126366666666667,0.71669,0.7197333333333333,0.72505,0.7283266666666667,0.7329233333333334,0.7367633333333333,0.7382966666666667,0.74282,0.7467033333333334,0.74916,0.12421333333333333,0.14067333333333334,0.15473,0.17015333333333332,0.18335666666666667,0.19735333333333333,0.20836,0.22030333333333332,0.23049333333333333,0.24199666666666667,0.2522066666666667,0.26252333333333333,0.2731,0.28324333333333335,0.29390666666666665,0.30301333333333336,0.31377666666666665,0.32467666666666667,0.33491333333333334,0.3442633333333333,0.35402,0.3655366666666667,0.3748033333333333,0.38515333333333335,0.3949066666666667,0.40618,0.4155433333333333,0.42561333333333334,0.43550666666666665,0.4461466666666667,0.45466666666666666,0.46374333333333334,0.4731,0.48202333333333336,0.4907166666666667,0.5003233333333333,0.509,0.51792,0.5263733333333334,0.5347566666666667,0.54127,0.5498633333333334,0.55747,0.5644866666666667,0.5719266666666667,0.5799433333333334,0.5868766666666667,0.5930366666666667,0.6002633333333334,0.6076833333333334
3.,6.,0.1,0.33243333333333336,0.3344666666666667,0.36173333333333335,0.3918,0.4129,0.4352666666666667,0.4502,0.469,0.4825,0.4962,0.5105333333333333,0.5189,0.5340333333333334,0.5394666666666666,0.5498666666666666,0.5586,0.5673333333333334,0.5734333333333334,0.5796,0.5914333333333334,0.5950666666666666,0.6010666666666666,0.6077666666666667,0.6119666666666667,0.6200333333333333,0.6255,0.6300666666666667,0.636,0.6418,0.6424666666666666,0.6484333333333333,0.6523,0.6627,0.6691333333333334,0.6711666666666667,0.6761,0.6787666666666666,0.6835666666666667,0.6865666666666667,0.6891666666666667,0.15393333333333334,0.1709,0.1896,0.2034,0.21746666666666667,0.23033333333333333,0.2467,0.2605,0.2698,0.28136666666666665,0.2923,0.3041,0.3127666666666667,0.32416666666666666,0.3309,0.3393333333333333,0.3468333333333333,0.3510666666666667,0.36083333333333334,0.36443333333333333,0.37243333333333334,0.37703333333333333,0.38183333333333336,0.38743333333333335,0.3948,0.3989,0.406,0.4109,0.41523333333333334,0.4217,0.42543333333333333,0.4288,0.4338666666666667,0.4385,0.44193333333333334,0.4464,0.45436666666666664,0.4572333333333333,0.4607,0.46263333333333334,0.47063333333333335,0.4743,0.4792666666666667,0.4809333333333333,0.48473333333333335,0.4896,0.4924,0.4942,0.49956666666666666,0.4983
10.,6.,0.1,0.33172,0.33277,0.36443,0.39747,0.42574,0.45279,0.47712,0.49907,0.51738,0.53676,0.55113,0.56417,0.57824,0.59017,0.60428,0.61378,0.62573,0.6349,0.64263,0.65368,0.65864,0.66752,0.67259,0.68048,0.68773,0.69389,0.69832,0.70357,0.71418,0.71689,0.72364,0.72788,0.73462,0.73784,0.74317,0.74733,0.75148,0.75347,0.75935,0.76445,0.11815,0.13052,0.1443,0.15773,0.16995,0.18085,0.19359,0.20336,0.21179,0.22279,0.23253,0.23957,0.24907,0.25773,0.26423,0.27446,0.2827,0.28955,0.29623,0.30536,0.31298,0.32125,0.32734,0.33236,0.34155,0.34788,0.35665,0.36159,0.3692,0.37523,0.38122,0.38702,0.39452,0.39986,0.40658,0.41254,0.41943,0.42446,0.4308,0.43577,0.4427,0.44818,0.45296,0.45989,0.46402,0.46945,0.47262,0.47762,0.48121,0.48695
30.,6.,0.1,0.33267,0.33271666666666666,0.36219666666666667,0.40087,0.43854333333333334,0.47146666666666665,0.50134,0.5269666666666667,0.5508,0.57103,0.5892366666666666,0.6058833333333333,0.6206333333333334,0.6328966666666667,0.6449133333333333,0.6555966666666667,0.66596,0.67472,0.6821933333333333,0.6913566666666666,0.6987533333333333,0.7055466666666667,0.7117,0.7176566666666667,0.7232466666666667,0.72923,0.7340966666666666,0.7381133333333333,0.7425566666666666,0.7477266666666667,0.7525333333333334,0.7556633333333334,0.7607133333333334,0.7646133333333334,0.7684766666666667,0.7726733333333333,0.77455,0.7789966666666667,0.78313,0.7851266666666666,0.10636333333333334,0.1192,0.13026,0.14216666666666666,0.15192333333333333,0.16159,0.16958333333333334,0.17797666666666667,0.18476333333333333,0.19202,0.19753333333333334,0.20370333333333332,0.20978,0.21564,0.2211,0.22510666666666668,0.2312,0.23654333333333333,0.24251,0.24778,0.25150333333333336,0.25777,0.2630533333333333,0.26823,0.27304666666666666,0.27913666666666664,0.28381,0.28919,0.29518,0.30056333333333335,0.30588,0.31131,0.31574,0.32148,0.32675333333333334,0.33285,0.33843,0.3447633333333333,0.3491633333333333,0.3555333333333333,0.36013666666666666,0.3654266666666667,0.37110666666666664,0.37649,0.3820366666666667,0.3885533333333333,0.39408333333333334,0.39866,0.40475,0.41024333333333335
3.,0.5,0.2,0.33243333333333336,0.3340666666666667,0.35673333333333335,0.38306666666666667,0.39966666666666667,0.4205333333333333,0.4310333333333333,0.4429666666666667,0.4547333333333333,0.4638,0.47633333333333333,0.48133333333333334,0.49483333333333335,0.4956,0.5058333333333334,0.5137,0.5202,0.5248666666666667,0.5273666666666667,0.5345333333333333,0.5408333333333334,0.5431,0.5453,0.5481,0.5578666666666666,0.5592,0.5658666666666666,0.5714,0.5707,0.5741333333333334,0.5777666666666667,0.5831666666666667,0.5886666666666667,0.5916333333333333,0.5933666666666667,0.5964,0.5992333333333333,0.6043666666666667,0.6069,0.6088,0.19383333333333333,0.2242,0.2494,0.27053333333333335,0.2941666666666667,0.3122333333333333,0.3338333333333333,0.3530333333333333,0.3636333333333333,0.3763666666666667,0.38903333333333334,0.4019666666666667,0.4155333333333333,0.4251,0.43516666666666665,0.44656666666666667,0.4540666666666667,0.46053333333333335,0.4688333333333333,0.4776,0.4852,0.48683333333333334,0.49406666666666665,0.4975,0.5061666666666667,0.5124333333333333,0.5197333333333334,0.5231666666666667,0.5274,0.5361333333333334,0.5391333333333334,0.5430333333333334,0.5396,0.5487,0.5536,0.5547,0.5609666666666666,0.5652,0.5688,0.5701666666666667,0.5774333333333334,0.5815333333333333,0.5813666666666667,0.5836333333333333,0.5872666666666667,0.5908333333333333,0.5947,0.5979333333333333,0.5975,0.5969666666666666
10.,0.5,0.2,0.33172,0.33353,0.36106,0.38666,0.4061,0.42369,0.43897,0.45193,0.46432,0.47625,0.48313,0.49146,0.50268,0.51064,0.51946,0.52521,0.53322,0.5375,0.54078,0.54842,0.55201,0.55806,0.55893,0.56566,0.57006,0.57474,0.57665,0.5806,0.58778,0.58765,0.59296,0.59595,0.60183,0.60524,0.60974,0.61036,0.61236,0.61248,0.61796,0.62025,0.19064,0.21684,0.24093,0.264,0.284,0.30701,0.32464,0.34374,0.35854,0.37542,0.38959,0.40389,0.41778,0.42939,0.43777,0.45055,0.4606,0.47066,0.47943,0.48909,0.49685,0.50559,0.51294,0.51753,0.52548,0.53118,0.53902,0.54142,0.54949,0.55459,0.55982,0.56399,0.56849,0.57298,0.57541,0.58067,0.58511,0.58799,0.59152,0.59566,0.5996,0.60306,0.60628,0.61095,0.61382,0.6158,0.61713,0.6196,0.62171,0.62646
30.,0.5,0.2,0.33267,0.33259,0.35963333333333336,0.38694,0.41057,0.4284866666666667,0.4453666666666667,0.45890333333333333,0.47211333333333333,0.48178,0.49255666666666664,0.5021366666666667,0.5112766666666667,0.5174133333333333,0.52385,0.53019,0.5376033333333333,0.5435233333333334,0.54774,0.5542333333333334,0.5596966666666666,0.5650033333333333,0.56779,0.5727666666666666,0.57726,0.5809833333333333,0.5842833333333334,0.58769,0.59116,0.5958933333333334,0.5997366666666667,0.6017333333333333,0.6056033333333334,0.60972,0.6130966666666666,0.6169266666666666,0.6179333333333333,0.62025,0.6239566666666667,0.6262433333333334,0.18618333333333334,0.21404,0.23474333333333333,0.2566866666666667,0.27664333333333335,0.2966933333333333,0.31340666666666667,0.33197,0.34830666666666665,0.36418,0.37929666666666667,0.3949933333333333,0.40875666666666666,0.42288333333333333,0.43448333333333333,0.44492333333333334,0.45726666666666665,0.46942,0.47963,0.4887766666666667,0.4962433333333333,0.50719,0.5149766666666666,0.52196,0.5292533333333334,0.5378266666666667,0.5437233333333333,0.5501966666666667,0.5562266666666666,0.56286,0.56704,0.5719133333333334,0.5761633333333334,0.58242,0.58529,0.59028,0.59512,0.59949,0.6031933333333334,0.60605,0.6081,0.6114533333333333,0.6148933333333333,0.6180333333333333,0.6214233333333333,0.6252,0.6276466666666667,0.6292966666666666,0.6317933333333333,0.6343933333333334
3.,1.,0.2,0.33243333333333336,0.33453333333333335,0.35783333333333334,0.3862333333333333,0.4046666666666667,0.4247666666666667,0.43543333333333334,0.4503666666666667,0.46173333333333333,0.4731,0.4846666666666667,0.4897666666666667,0.505,0.5069666666666667,0.5156666666666667,0.5237666666666667,0.5311,0.5356666666666666,0.5401666666666667,0.5467666666666666,0.552,0.5564666666666667,0.5589,0.5632333333333334,0.5722,0.5753666666666667,0.5801666666666667,0.5858666666666666,0.5855666666666667,0.5884,0.5939,0.5975333333333334,0.6039,0.6085333333333334,0.6082666666666666,0.6119666666666667,0.6146,0.6198666666666667,0.6244666666666666,0.6262333333333333,0.1874,0.21226666666666666,0.23886666666666667,0.2602333333333333,0.28003333333333336,0.3001333333333333,0.32053333333333334,0.34076666666666666,0.35313333333333335,0.367,0.37976666666666664,0.3935,0.4066,0.41813333333333336,0.4272,0.4385,0.44616666666666666,0.45393333333333336,0.4621,0.4697,0.4814,0.4835,0.49173333333333336,0.4950333333333333,0.5025,0.5088666666666667,0.5173666666666666,0.5225,0.5271333333333333,0.5352333333333333,0.5388333333333334,0.5435666666666666,0.5429,0.5498666666666666,0.5541333333333334,0.5573333333333333,0.5642,0.5654,0.572,0.5720333333333333,0.5811666666666667,0.5848333333333333,0.5847,0.5865666666666667,0.5917,0.5955666666666667,0.5973,0.6019666666666666,0.6012666666666666,0.5996
10.,1.,0.2,0.33172,0.33337,0.36114,0.3881,0.40994,0.42958,0.44636,0.46139,0.47559,0.48934,0.49733,0.50742,0.51875,0.52738,0.53759,0.54387,0.55278,0.55919,0.5628,0.57104,0.57643,0.58204,0.58316,0.59019,0.59514,0.60049,0.60344,0.60699,0.61371,0.61529,0.62067,0.62387,0.62979,0.63363,0.63652,0.63884,0.64221,0.64206,0.64827,0.64949,0.17616,0.19894,0.22294,0.24379,0.26561,0.28605,0.30516,0.32491,0.34052,0.35901,0.37313,0.38863,0.40212,0.41419,0.42405,0.43787,0.44881,0.46139,0.47162,0.48253,0.49168,0.50247,0.50992,0.51532,0.52548,0.53191,0.54086,0.54592,0.55333,0.55937,0.56603,0.57089,0.57541,0.58132,0.58649,0.59132,0.59651,0.60028,0.60515,0.6082,0.61311,0.6168,0.62076,0.6274,0.63056,0.63375,0.63543,0.6385,0.64084,0.64513
30.,1.,0.2,0.33267,0.3324066666666667,0.35947666666666667,0.3896733333333333,0.41624666666666665,0.4378766666666667,0.45774333333333334,0.47417,0.48934333333333335,0.50142,0.5140566666666667,0.52488,0.5358133333333334,0.5432,0.5506066666666667,0.5577266666666667,0.5658833333333333,0.57188,0.5769733333333333,0.5837033333333334,0.58966,0.59582,0.5984566666666666,0.6039,0.6089633333333333,0.6128666666666667,0.6163833333333333,0.61997,0.62335,0.62798,0.6325633333333334,0.6346033333333333,0.63855,0.6433033333333333,0.6465066666666667,0.65058,0.6520066666666666,0.65516,0.65861,0.6606366666666666,0.16862666666666667,0.19363,0.21310333333333334,0.23403,0.2532466666666667,0.27225333333333335,0.2888133333333333,0.3074033333333333,0.32422,0.3401533333333333,0.35602,0.37271666666666664,0.38733,0.40297,0.41685666666666665,0.42916666666666664,0.4432933333333333,0.45721666666666666,0.46950333333333333,0.48069666666666666,0.4908533333333333,0.5036633333333334,0.51358,0.5223366666666667,0.5315333333333333,0.5411833333333333,0.5487533333333333,0.5571433333333333,0.5649033333333333,0.57312,0.5787433333333334,0.5854833333333334,0.59093,0.59784,0.6018,0.6082233333333333,0.61434,0.6191766666666667,0.6239433333333333,0.6283133333333333,0.6319466666666667,0.6357766666666667,0.63898,0.64297,0.64685,0.6512333333333333,0.6540233333333333,0.6568933333333333,0.6600366666666667,0.6632166666666667
3.,3.,0.2,0.33243333333333336,0.33313333333333334,0.35523333333333335,0.38676666666666665,0.4088333333333333,0.42906666666666665,0.4428,0.4619333333333333,0.47533333333333333,0.4875333333333333,0.5006666666666667,0.5085,0.5251666666666667,0.5296666666666666,0.5412,0.5498,0.5593,0.5654666666666667,0.5719666666666666,0.5805666666666667,0.5846,0.5905,0.5963,0.6014,0.6106,0.6163,0.6194,0.6275,0.6307666666666667,0.6356,0.6399,0.6433666666666666,0.6495666666666666,0.6568666666666667,0.6596,0.6640333333333334,0.6671,0.6718,0.6736,0.6776333333333333,0.15986666666666666,0.1752,0.1984,0.21406666666666666,0.2321,0.2496,0.26843333333333336,0.28463333333333335,0.2975,0.3122666666666667,0.3244666666666667,0.3384,0.3480333333333333,0.36056666666666665,0.36983333333333335,0.38043333333333335,0.3893333333333333,0.39666666666666667,0.40623333333333334,0.4135666666666667,0.4235,0.42783333333333334,0.43593333333333334,0.4416,0.44863333333333333,0.4545,0.4631,0.4708333333333333,0.4772,0.4841,0.488,0.49416666666666664,0.4958,0.5033333333333333,0.5088,0.5133333333333333,0.5202333333333333,0.5243666666666666,0.5288333333333334,0.5320666666666667,0.5385333333333333,0.5434,0.5484333333333333,0.5515666666666666,0.5538,0.5591,0.562,0.5642666666666667,0.5694666666666667,0.5711
10.,3.,0.2,0.33172,0.33327,0.36089,0.39223,0.41948,0.44546,0.4686,0.49053,0.51162,0.52857,0.54312,0.55805,0.57198,0.58375,0.59705,0.60705,0.61865,0.62854,0.63559,0.64596,0.65232,0.66081,0.66496,0.67349,0.68121,0.68752,0.69248,0.69654,0.70522,0.70878,0.71434,0.71911,0.72603,0.72936,0.7344,0.73843,0.74144,0.74176,0.749,0.75214,0.12481,0.13963,0.1565,0.17265,0.18628,0.20083,0.21702,0.2305,0.24497,0.25907,0.27272,0.28552,0.29875,0.3121,0.32102,0.33526,0.34747,0.35986,0.37119,0.38358,0.39403,0.40546,0.41597,0.4238,0.43703,0.44503,0.4565,0.46418,0.47429,0.48248,0.49041,0.49782,0.50718,0.51646,0.52334,0.53129,0.53899,0.54543,0.55237,0.55786,0.56709,0.57414,0.57978,0.58916,0.59444,0.60151,0.60504,0.61051,0.61434,0.6207
30.,3.,0.2,0.33267,0.33235,0.35887,0.39589,0.4331566666666667,0.4665666666666667,0.4982066666666667,0.5245433333333334,0.54837,0.56877,0.5880733333333333,0.6060866666666667,0.6213133333333334,0.6330433333333333,0.6446066666666667,0.6549133333333333,0.6659933333333333,0.6742133333333333,0.68246,0.69048,0.6970166666666666,0.7039466666666667,0.7085366666666667,0.71428,0.71995,0.72579,0.7290066666666667,0.7333066666666667,0.7370333333333333,0.7424966666666667,0.7471466666666666,0.7491,0.75338,0.7570566666666667,0.7612366666666667,0.76469,0.7663333333333333,0.7699433333333333,0.7738866666666666,0.7756366666666666,0.11101333333333334,0.12574333333333335,0.13871,0.15195,0.16423,0.17699333333333334,0.18692666666666666,0.19829666666666668,0.2074,0.21852333333333335,0.22778333333333334,0.23804666666666666,0.24871,0.2596333333333333,0.26898666666666665,0.27881,0.28990666666666665,0.30112333333333335,0.31264333333333333,0.32304,0.33398333333333335,0.34575333333333336,0.3571666666666667,0.36818666666666666,0.37955,0.39177,0.40272,0.41378,0.42636666666666667,0.4381,0.44889666666666667,0.4600066666666667,0.47019333333333335,0.48103,0.491,0.5025666666666667,0.5135533333333333,0.52405,0.53363,0.5436533333333333,0.5506233333333334,0.5612733333333333,0.5695,0.5788866666666667,0.5869533333333333,0.5950866666666667,0.6026,0.6099833333333333,0.6178633333333333,0.62581
3.,6.,0.2,0.33243333333333336,0.3339666666666667,0.35663333333333336,0.38476666666666665,0.4078333333333333,0.4301,0.44376666666666664,0.46176666666666666,0.47733333333333333,0.49033333333333334,0.5027,0.5133666666666666,0.5300666666666667,0.5361333333333334,0.5487333333333333,0.5564,0.5655666666666667,0.5727333333333333,0.5801666666666667,0.5898,0.5951666666666666,0.6007333333333333,0.608,0.6143333333333333,0.6215,0.6278333333333334,0.6320333333333333,0.6380666666666667,0.6439,0.6470666666666667,0.6523,0.6569333333333334,0.6637,0.6714666666666667,0.674,0.6790333333333334,0.6842666666666667,0.6880333333333334,0.6911333333333334,0.6951666666666667,0.15163333333333334,0.16323333333333334,0.18196666666666667,0.19373333333333334,0.20876666666666666,0.22116666666666668,0.2364,0.2495,0.25976666666666665,0.2709666666666667,0.28253333333333336,0.29496666666666665,0.3040333333333333,0.3146333333333333,0.321,0.3304666666666667,0.33653333333333335,0.3423,0.35196666666666665,0.35796666666666666,0.3664,0.3691,0.3745,0.38183333333333336,0.3882,0.3930666666666667,0.40186666666666665,0.40673333333333334,0.4130666666666667,0.4180333333333333,0.42213333333333336,0.4267666666666667,0.43123333333333336,0.4348666666666667,0.4393666666666667,0.4433,0.4509666666666667,0.4542333333333333,0.4582333333333333,0.4603333333333333,0.46803333333333336,0.4722,0.4751,0.47933333333333333,0.48213333333333336,0.4849333333333333,0.4901,0.4938666666666667,0.4975333333333333,0.4984
10.,6.,0.2,0.33172,0.33303,0.36027,0.39233,0.41906,0.44454,0.46803,0.4918,0.51152,0.53089,0.54711,0.56361,0.57729,0.59056,0.60534,0.61678,0.62885,0.63864,0.64858,0.65943,0.66682,0.67676,0.68329,0.69189,0.70117,0.70786,0.71482,0.71956,0.72905,0.73292,0.73973,0.74494,0.75263,0.75729,0.763,0.76722,0.77135,0.77212,0.7789,0.78321,0.10792,0.11827,0.1303,0.14208,0.15257,0.16216,0.17362,0.1825,0.1906,0.19966,0.20849,0.21641,0.22497,0.23278,0.23826,0.24813,0.25523,0.26406,0.27064,0.27888,0.2861,0.29465,0.30128,0.30676,0.31545,0.32111,0.32941,0.33457,0.34196,0.34854,0.35442,0.35978,0.36705,0.37296,0.37941,0.38575,0.39213,0.39775,0.40433,0.40867,0.41552,0.42147,0.42649,0.43383,0.43825,0.44398,0.44796,0.45314,0.4574,0.46364
30.,6.,0.2,0.33267,0.33292333333333335,0.3584833333333333,0.3926633333333333,0.42491,0.45309,0.48069,0.5038733333333333,0.5262966666666666,0.54705,0.5671533333333333,0.58542,0.6025633333333333,0.61843,0.6323133333333333,0.6456866666666666,0.6599566666666666,0.6707033333333333,0.68162,0.69241,0.7016766666666666,0.7115066666666666,0.7186133333333333,0.7266366666666667,0.73397,0.74097,0.74751,0.7529233333333333,0.7586366666666666,0.76495,0.77063,0.7740266666666666,0.7796666666666666,0.7842166666666667,0.7888966666666667,0.7935833333333333,0.79594,0.8004366666666667,0.80489,0.8071,0.09494333333333334,0.10630333333333333,0.11539333333333333,0.12558333333333332,0.13456333333333334,0.14214666666666667,0.1492,0.15638666666666667,0.16192,0.16837,0.17294,0.17865333333333333,0.18385,0.18873,0.19348333333333334,0.19701,0.20273666666666668,0.20606333333333332,0.21152666666666667,0.21545666666666666,0.21851666666666666,0.22353666666666666,0.22803666666666667,0.23188,0.23605666666666666,0.24108,0.24513,0.24939666666666666,0.25384666666666666,0.2581366666666667,0.2612,0.26661,0.2696633333333333,0.27416666666666667,0.27873,0.28396,0.2888866666666667,0.29374666666666666,0.29714666666666667,0.3021066666666667,0.30498333333333333,0.31045,0.31553333333333333,0.32012666666666667,0.32438,0.32922,0.3335066666666667,0.3373366666666667,0.34351,0.3484333333333333
3.,0.5,0.30000000000000004,0.33243333333333336,0.33366666666666667,0.3550333333333333,0.3781,0.3973333333333333,0.4162,0.4275,0.4391,0.4479666666666667,0.4591,0.4693,0.47396666666666665,0.48536666666666667,0.4881333333333333,0.4948666666666667,0.5041,0.5100333333333333,0.5145333333333333,0.5175666666666666,0.5215666666666666,0.5279,0.5299333333333334,0.5342333333333333,0.5362,0.5483,0.5455666666666666,0.5522,0.5580333333333334,0.5554,0.5608,0.5645,0.5695,0.5744666666666667,0.5761,0.5796333333333333,0.5789,0.5838333333333333,0.5881666666666666,0.5897333333333333,0.5931,0.20523333333333332,0.23126666666666668,0.2574,0.2814333333333333,0.30233333333333334,0.3233,0.3434,0.3617666666666667,0.37193333333333334,0.3874666666666667,0.40036666666666665,0.414,0.42556666666666665,0.4356,0.4452333333333333,0.4557333333333333,0.4619,0.46913333333333335,0.4756666666666667,0.4847666666666667,0.4891,0.49323333333333336,0.4998,0.5010666666666667,0.5088,0.5160666666666667,0.5239666666666667,0.5303333333333333,0.5304,0.5394,0.5433333333333333,0.5475666666666666,0.5464666666666667,0.5532,0.5581333333333334,0.5580666666666667,0.5638,0.5674333333333333,0.5736666666666667,0.5732333333333334,0.5785666666666667,0.5822,0.5804,0.586,0.5852333333333334,0.5917,0.5946,0.5977666666666667,0.5953333333333334,0.5944333333333334
10.,0.5,0.30000000000000004,0.33172,0.33266,0.35782,0.38252,0.40002,0.41637,0.43221,0.44389,0.45642,0.46829,0.47537,0.48401,0.49431,0.5013,0.50932,0.51559,0.52318,0.52803,0.53051,0.53692,0.54153,0.5478,0.54909,0.55382,0.55997,0.56395,0.56506,0.56907,0.57498,0.57475,0.58003,0.58169,0.58779,0.59102,0.59434,0.5956,0.59733,0.59735,0.60239,0.6056,0.1978,0.22477,0.24882,0.27228,0.29228,0.31381,0.33338,0.35309,0.36777,0.38596,0.39963,0.41314,0.42813,0.44006,0.44872,0.46131,0.47005,0.48148,0.48916,0.49792,0.5065,0.51559,0.52169,0.5259,0.53297,0.53965,0.54623,0.55026,0.5575,0.56184,0.56528,0.57072,0.57504,0.57862,0.58159,0.58703,0.58924,0.59205,0.59637,0.59936,0.6047,0.60655,0.60956,0.61317,0.61583,0.61744,0.61595,0.61951,0.62165,0.62569
30.,0.5,0.30000000000000004,0.33267,0.33259666666666665,0.35703,0.38295666666666667,0.40502666666666665,0.4229733333333333,0.43955666666666665,0.4530033333333333,0.4656666666666667,0.4756433333333333,0.4858866666666667,0.49549333333333334,0.5046333333333334,0.5100233333333334,0.5169433333333333,0.5223166666666667,0.5295433333333334,0.5357733333333333,0.5396233333333333,0.5452833333333333,0.55076,0.5557,0.55815,0.5627933333333334,0.56661,0.5708833333333333,0.5740866666666666,0.5763733333333333,0.5808366666666667,0.58394,0.5871866666666666,0.5894266666666667,0.5928933333333334,0.59685,0.5992766666666667,0.6036566666666666,0.6038533333333334,0.6068866666666667,0.6100566666666667,0.6119566666666667,0.19337,0.22039333333333333,0.24147333333333335,0.2634033333333333,0.28437,0.30477333333333334,0.32081,0.34028,0.35791666666666666,0.37442,0.3901366666666667,0.40702,0.42117666666666664,0.43660666666666664,0.44839,0.45885,0.47164,0.4833366666666667,0.4955,0.50429,0.5120166666666667,0.5214633333333333,0.5298466666666667,0.5360933333333333,0.5438866666666666,0.5509533333333333,0.5563766666666666,0.56232,0.56857,0.57412,0.57818,0.58283,0.5861933333333333,0.5915533333333334,0.5937533333333334,0.59841,0.6022633333333334,0.6070833333333333,0.6101066666666667,0.61278,0.61484,0.6176433333333333,0.6204166666666666,0.6230933333333334,0.62617,0.62915,0.6298633333333333,0.6318733333333333,0.63456,0.6366633333333334
3.,1.,0.30000000000000004,0.33243333333333336,0.3343333333333333,0.3552666666666667,0.3808666666666667,0.39986666666666665,0.4183,0.4282666666666667,0.44443333333333335,0.4551,0.4669333333333333,0.4780333333333333,0.4846666666666667,0.4976,0.4984,0.5069333333333333,0.5158666666666667,0.5211,0.5267333333333334,0.5297333333333333,0.5374333333333333,0.5421666666666667,0.5461333333333334,0.5496,0.5518,0.5606666666666666,0.563,0.5686,0.5736333333333333,0.5744,0.5776666666666667,0.5800666666666666,0.5864333333333334,0.5905666666666667,0.5934,0.5976333333333333,0.5982666666666666,0.5996,0.6068666666666667,0.6110333333333333,0.6141,0.19456666666666667,0.2182,0.24386666666666668,0.2678,0.28683333333333333,0.3064,0.32793333333333335,0.34673333333333334,0.35713333333333336,0.3725333333333333,0.38726666666666665,0.4003,0.41313333333333335,0.4231,0.4343,0.4431,0.45213333333333333,0.4611,0.467,0.47536666666666666,0.4823,0.4873,0.49323333333333336,0.4958666666666667,0.5054666666666666,0.5132333333333333,0.5183,0.5257666666666667,0.5293333333333333,0.5382333333333333,0.5404666666666667,0.5486333333333333,0.5475,0.5522666666666667,0.5585,0.5596,0.5663,0.5683666666666667,0.5762,0.5729333333333333,0.5821666666666667,0.585,0.5847666666666667,0.5878,0.5897,0.5952,0.5978333333333333,0.5999,0.6004,0.5994666666666667
10.,1.,0.30000000000000004,0.33172,0.33245,0.35767,0.383,0.40399,0.42333,0.44025,0.45528,0.46926,0.4838,0.49235,0.50278,0.51277,0.52165,0.53151,0.53884,0.54688,0.55389,0.55807,0.56379,0.56963,0.57605,0.57646,0.58235,0.58814,0.5935,0.59587,0.60057,0.60583,0.60706,0.61289,0.61535,0.62069,0.62472,0.62795,0.62992,0.63246,0.63282,0.63852,0.64059,0.18023,0.20391,0.22651,0.2492,0.2711,0.29101,0.31201,0.33216,0.34888,0.36861,0.38412,0.39961,0.41443,0.42764,0.43832,0.45187,0.46298,0.47673,0.48629,0.49606,0.50637,0.51652,0.52399,0.53051,0.53839,0.54455,0.55285,0.5588,0.56651,0.5722,0.57755,0.58286,0.58856,0.59338,0.5972,0.60287,0.60878,0.61177,0.61576,0.61937,0.62491,0.62812,0.63083,0.63698,0.64112,0.64328,0.64285,0.64656,0.64895,0.65272
30.,1.,0.30000000000000004,0.33267,0.3324166666666667,0.35672,0.38594,0.41202,0.4342933333333333,0.45499666666666666,0.4716633333333333,0.4868133333333333,0.49944666666666665,0.5122133333333333,0.5233333333333333,0.5344666666666666,0.5419,0.5494366666666667,0.5558366666666666,0.5638433333333334,0.5702,0.5757666666666666,0.5814566666666666,0.5876,0.5935766666666666,0.59633,0.60166,0.60616,0.6096233333333333,0.6127533333333334,0.61652,0.6199266666666666,0.62351,0.62783,0.6298466666666667,0.6333933333333334,0.6372366666666667,0.64028,0.6441233333333334,0.6448966666666667,0.6482633333333333,0.65216,0.6532033333333334,0.17270666666666667,0.19677333333333333,0.21629,0.23720333333333332,0.25656,0.2767266666666667,0.29219333333333336,0.3127533333333333,0.32985,0.34796,0.36456333333333335,0.3828533333333333,0.39968,0.4159933333333333,0.4308633333333333,0.44411666666666666,0.4591766666666667,0.47354,0.48752,0.49866,0.50987,0.52242,0.5331666666666667,0.5431533333333334,0.5527766666666667,0.5614133333333333,0.56893,0.5772333333333334,0.5845533333333334,0.5924033333333333,0.5979166666666667,0.6040633333333333,0.6090766666666667,0.6160266666666666,0.6192633333333334,0.6253933333333334,0.63032,0.6352466666666666,0.6393066666666667,0.6432266666666666,0.6463166666666667,0.6495933333333334,0.6525433333333334,0.65642,0.6598133333333334,0.66362,0.6650966666666667,0.6679833333333334,0.6708066666666667,0.6733133333333333
