groupSize,theta,lambda,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90
3.,6.,0.1,0.33243333333333336,0.3348333333333333,0.37443333333333334,0.4152666666666667,0.44343333333333335,0.46876666666666666,0.49133333333333334,0.5119666666666667,0.5266666666666666,0.5418333333333333,0.5572,0.57,0.5834333333333334,0.5897666666666667,0.6006,0.6083333333333333,0.6213,0.6266666666666667,0.6364,0.6422333333333333,0.6514333333333333,0.6565666666666666,0.6633,0.6696,0.6758,0.6804666666666667,0.6862666666666667,0.6896,0.6958,0.699,0.7043,0.7102,0.7133333333333334,0.7174,0.7208666666666667,0.7251,0.7291333333333333,0.7319666666666667,0.7351333333333333,0.7385666666666667,0.13016666666666668,0.1374,0.14403333333333335,0.15016666666666667,0.15836666666666666,0.164,0.17,0.17636666666666667,0.1815,0.18653333333333333,0.1898,0.1962,0.2008,0.20453333333333334,0.2083,0.21333333333333335,0.21573333333333333,0.22086666666666666,0.22496666666666668,0.22846666666666668,0.2322,0.236,0.23996666666666666,0.24293333333333333,0.24793333333333334,0.2508666666666667,0.2557,0.25806666666666667,0.26076666666666665,0.2654,0.26713333333333333,0.27093333333333336,0.2748333333333333,0.277,0.2789,0.2824333333333333,0.2847,0.28826666666666667,0.2914,0.293,0.2955,0.29836666666666667,0.30036666666666667,0.30273333333333335,0.30493333333333333,0.308,0.3112,0.3127333333333333,0.3156,0.31866666666666665
10.,6.,0.1,0.33172,0.33348,0.37743,0.42216,0.4582,0.49134,0.51837,0.54307,0.56473,0.58642,0.60258,0.61867,0.6336,0.64873,0.6625,0.67387,0.68705,0.69776,0.70811,0.71909,0.72732,0.73477,0.74397,0.75058,0.75879,0.76557,0.77311,0.77819,0.78469,0.7906,0.7972,0.80249,0.8069,0.81224,0.81687,0.81993,0.82445,0.8277,0.83344,0.83667,0.07975,0.08463,0.0897,0.09518,0.09972,0.10381,0.10874,0.1134,0.11628,0.12016,0.12404,0.12744,0.13087,0.13352,0.13668,0.14022,0.14321,0.14576,0.14881,0.15135,0.15448,0.15751,0.15937,0.16208,0.16449,0.16756,0.1704,0.17356,0.17672,0.17804,0.18092,0.18336,0.18544,0.18845,0.19072,0.19366,0.19516,0.19737,0.19984,0.20224,0.20389,0.20559,0.20878,0.21076,0.21392,0.21495,0.2172,0.21961,0.22156,0.22256
30.,6.,0.1,0.33267,0.3328,0.37487,0.42521,0.46941666666666665,0.50773,0.5425033333333333,0.5719166666666666,0.5978266666666666,0.62149,0.642,0.6611433333333333,0.6783066666666666,0.69448,0.70865,0.7224033333333333,0.7348533333333334,0.74644,0.75662,0.7675766666666667,0.7759533333333334,0.7839166666666667,0.7923266666666666,0.7999466666666667,0.8072333333333334,0.8138833333333333,0.8209033333333333,0.8265766666666666,0.8318833333333333,0.8380466666666667,0.84251,0.8474033333333333,0.85163,0.8563966666666667,0.86006,0.8639433333333333,0.8670166666666667,0.8701366666666667,0.87408,0.8771266666666667,0.05996666666666667,0.06366333333333334,0.06801,0.07213333333333333,0.07603333333333333,0.07970333333333333,0.08307,0.08627,0.08911333333333334,0.09209,0.09463666666666666,0.09746,0.10042333333333334,0.10248333333333333,0.10466333333333333,0.10702,0.10954666666666667,0.11149,0.11424333333333334,0.11576333333333333,0.11756666666666667,0.11987,0.12159666666666667,0.12341333333333333,0.12529666666666667,0.12721,0.12901333333333334,0.13074666666666668,0.13284666666666667,0.13474,0.13583,0.13730666666666666,0.13889,0.14079,0.14200333333333334,0.14286333333333334,0.14455333333333334,0.14585,0.14789666666666668,0.14961,0.15114,0.15229,0.15316666666666667,0.15470666666666666,0.15606666666666666,0.15764666666666666,0.15887333333333334,0.1601,0.16133333333333333,0.16275666666666666
3.,0.5,0.2,0.33243333333333336,0.3360666666666667,0.3694,0.4093,0.4347666666666667,0.4619333333333333,0.4806666666666667,0.5034666666666666,0.5153333333333333,0.5289,0.5462666666666667,0.5562333333333334,0.5694666666666667,0.5749,0.5864666666666667,0.5934,0.6072333333333333,0.6099,0.6196,0.6278,0.6324,0.6384,0.6444666666666666,0.6486666666666666,0.6561,0.6590666666666667,0.6671333333333334,0.6688666666666667,0.6682333333333333,0.6717333333333333,0.6798333333333333,0.6846666666666666,0.6874,0.6908333333333333,0.6937,0.6997,0.7013333333333334,0.7064333333333334,0.7084333333333334,0.7123333333333334,0.14633333333333334,0.1714,0.19953333333333334,0.22476666666666667,0.2481,0.2727333333333333,0.2929333333333333,0.3182,0.3331,0.3490333333333333,0.3664,0.3841333333333333,0.40346666666666664,0.4162,0.4317,0.44376666666666664,0.4553333333333333,0.4666666666666667,0.4774,0.4866,0.5004666666666666,0.5116333333333334,0.5227666666666667,0.5293666666666667,0.5418,0.5473333333333333,0.559,0.5649333333333333,0.5709,0.5775333333333333,0.5870333333333333,0.5954,0.5992666666666666,0.6056666666666667,0.6085,0.6161333333333333,0.6218,0.6280666666666667,0.6340666666666667,0.6371666666666667,0.6415333333333333,0.6477666666666667,0.6547666666666667,0.6554333333333333,0.6593666666666667,0.6679666666666667,0.6675666666666666,0.6724,0.6742666666666667,0.6769
10.,0.5,0.2,0.33172,0.33438,0.37393,0.41303,0.44246,0.46891,0.49184,0.51116,0.53027,0.54814,0.55968,0.57318,0.58542,0.59643,0.60604,0.61517,0.62657,0.63352,0.64002,0.64798,0.65635,0.66167,0.66701,0.67292,0.67825,0.68228,0.68876,0.69321,0.69717,0.69856,0.70475,0.70884,0.71373,0.71587,0.719,0.72249,0.72271,0.72361,0.72933,0.7315,0.13363,0.16137,0.18767,0.21133,0.23643,0.26232,0.28606,0.30727,0.32745,0.3498,0.36872,0.38717,0.40381,0.42053,0.43659,0.453,0.46944,0.48689,0.49931,0.51365,0.52843,0.54011,0.55071,0.56045,0.57168,0.58372,0.59376,0.60156,0.61192,0.61884,0.62771,0.63721,0.64245,0.65173,0.65646,0.66396,0.66949,0.67533,0.6809,0.68598,0.69193,0.69563,0.69971,0.7056,0.71085,0.71493,0.71758,0.72087,0.72305,0.72823
30.,0.5,0.2,0.33267,0.33269666666666664,0.3698633333333333,0.41159666666666667,0.44464333333333333,0.47182666666666667,0.4971833333333333,0.51726,0.5359133333333334,0.55175,0.5668733333333333,0.58096,0.59385,0.6039966666666666,0.6137566666666666,0.6238133333333333,0.6329433333333333,0.6414533333333333,0.6488866666666666,0.6568066666666666,0.6632066666666667,0.6694466666666666,0.6742566666666666,0.6793366666666667,0.6848266666666667,0.6901666666666667,0.6943933333333333,0.69853,0.7036866666666667,0.7077666666666667,0.7118666666666666,0.71414,0.71756,0.72086,0.7244366666666666,0.72708,0.72877,0.7325033333333333,0.7337133333333333,0.73652,0.1319,0.15911333333333333,0.18459,0.20924333333333334,0.23315666666666668,0.25733666666666666,0.27912,0.30111333333333334,0.32172666666666666,0.34352666666666665,0.36285333333333336,0.38387666666666664,0.40252666666666664,0.42119666666666666,0.43883666666666665,0.4548566666666667,0.4729966666666667,0.4906,0.5056666666666667,0.5189933333333333,0.5332033333333334,0.5476166666666666,0.55929,0.5721433333333333,0.5837033333333334,0.59473,0.6045733333333333,0.6148433333333333,0.62336,0.63369,0.64076,0.6480766666666666,0.65586,0.6639766666666667,0.6690266666666667,0.6761133333333333,0.6815133333333333,0.6877333333333333,0.6935966666666666,0.6993033333333334,0.7034166666666667,0.7075,0.7106666666666667,0.715,0.7201366666666666,0.72374,0.7273633333333334,0.7307233333333333,0.7336733333333333,0.7366333333333334
3.,1.,0.2,0.33243333333333336,0.3350666666666667,0.3704,0.411,0.43803333333333333,0.46623333333333333,0.4885333333333333,0.5123666666666666,0.5265333333333333,0.5418,0.5588,0.5696666666666667,0.5850333333333333,0.5907666666666667,0.6020666666666666,0.6129,0.6256666666666667,0.6312333333333333,0.6405333333333333,0.6513333333333333,0.6562666666666667,0.6617666666666666,0.6693666666666667,0.6748,0.6827666666666666,0.6886666666666666,0.6938333333333333,0.6982333333333334,0.6988,0.7034333333333334,0.7105666666666667,0.7152333333333334,0.7195666666666667,0.722,0.726,0.7316333333333334,0.7340333333333333,0.7378666666666667,0.7408666666666667,0.7434,0.12826666666666667,0.14683333333333334,0.17066666666666666,0.1893,0.2086,0.2319,0.24853333333333333,0.2692333333333333,0.28546666666666665,0.302,0.31743333333333335,0.33316666666666667,0.3520333333333333,0.3633,0.37403333333333333,0.38976666666666665,0.4014333333333333,0.4142,0.4231666666666667,0.43583333333333335,0.44753333333333334,0.4583333333333333,0.46936666666666665,0.4777,0.4885333333333333,0.4978,0.5084,0.5162666666666667,0.5254333333333333,0.5313,0.5416333333333333,0.5498333333333333,0.5542333333333334,0.5612,0.5670666666666667,0.5741333333333334,0.582,0.5867666666666667,0.5934666666666667,0.5972,0.6026666666666667,0.6079666666666667,0.6153666666666666,0.6183,0.6238666666666667,0.6315,0.6342,0.6378666666666667,0.6438333333333334,0.6477
10.,1.,0.2,0.33172,0.33398,0.37332,0.41613,0.44963,0.47912,0.50584,0.52846,0.55029,0.57027,0.58622,0.60206,0.61589,0.63036,0.64279,0.65333,0.66606,0.67522,0.68341,0.6934,0.70194,0.70797,0.71567,0.72202,0.72862,0.73395,0.74104,0.74588,0.75106,0.75457,0.76046,0.76358,0.76866,0.77138,0.77561,0.77939,0.78118,0.78413,0.78884,0.79125,0.1025,0.12213,0.14361,0.16172,0.18311,0.2026,0.22316,0.24111,0.25794,0.28016,0.29608,0.315,0.33137,0.34951,0.36574,0.38182,0.39784,0.41576,0.43084,0.44729,0.46334,0.47938,0.49238,0.50372,0.51791,0.53129,0.54456,0.55562,0.56707,0.57688,0.58885,0.60168,0.60946,0.62055,0.62793,0.63877,0.64714,0.65575,0.66309,0.67129,0.67933,0.68576,0.6921,0.69983,0.7077,0.71408,0.719,0.72431,0.72929,0.73463
30.,1.,0.2,0.33267,0.33261666666666667,0.3697566666666667,0.4151533333333333,0.4538,0.48642,0.5160333333333333,0.5407933333333333,0.5642766666666666,0.5841333333333333,0.6027466666666667,0.6198333333333333,0.6353266666666667,0.6483333333333333,0.6605233333333334,0.67304,0.6838366666666666,0.6938433333333334,0.70331,0.71169,0.7205566666666666,0.7272833333333333,0.73373,0.7388,0.7451266666666667,0.7513666666666666,0.75612,0.7613,0.7662733333333334,0.7705833333333333,0.7753,0.77812,0.7820433333333333,0.78585,0.7889833333333334,0.79284,0.79499,0.7983366666666667,0.8005866666666667,0.80296,0.09807,0.11707333333333333,0.13698666666666667,0.15596,0.17452666666666666,0.19374666666666668,0.2122,0.23039333333333334,0.24793666666666667,0.2672466666666667,0.28495,0.30333666666666664,0.3218666666666667,0.34019,0.35817,0.3748633333333333,0.39455666666666667,0.41362333333333334,0.43162,0.44860666666666665,0.4659466666666667,0.48464,0.50059,0.5172733333333334,0.5331366666666667,0.5487933333333334,0.56302,0.57727,0.5913366666666666,0.60495,0.6172133333333333,0.62992,0.6410566666666667,0.65294,0.66284,0.67266,0.6821966666666667,0.6918733333333333,0.7007,0.7098933333333334,0.71686,0.72442,0.73099,0.73716,0.7442166666666666,0.74986,0.75513,0.76063,0.76558,0.77067
3.,3.,0.2,0.33243333333333336,0.33453333333333335,0.3688,0.41233333333333333,0.4397,0.46963333333333335,0.49343333333333333,0.5166333333333334,0.5332666666666667,0.5511333333333334,0.5681666666666667,0.5824333333333334,0.5983666666666667,0.6062,0.6208,0.6311666666666667,0.6436,0.6515666666666666,0.6629666666666667,0.6731666666666667,0.6809,0.6876,0.6950666666666667,0.7028,0.7076,0.7136333333333333,0.72,0.7250333333333333,0.7304333333333334,0.7383333333333333,0.7415333333333334,0.7467666666666667,0.7498,0.7561666666666667,0.7598333333333334,0.7656333333333334,0.7695666666666666,0.7720333333333333,0.7751333333333333,0.7799,0.11003333333333333,0.1182,0.12873333333333334,0.13556666666666667,0.14506666666666668,0.15413333333333334,0.16176666666666667,0.17113333333333333,0.17683333333333334,0.18443333333333334,0.19333333333333333,0.2015,0.20856666666666668,0.21556666666666666,0.2217,0.2288,0.23316666666666666,0.23966666666666667,0.24466666666666667,0.24976666666666666,0.2577,0.2639666666666667,0.27,0.2762,0.2821,0.28763333333333335,0.29283333333333333,0.2965,0.3017666666666667,0.30666666666666664,0.31333333333333335,0.3185,0.32233333333333336,0.3285,0.33113333333333334,0.3369666666666667,0.3411,0.34653333333333336,0.35146666666666665,0.3565333333333333,0.35963333333333336,0.3631,0.3683,0.37046666666666667,0.37506666666666666,0.38003333333333333,0.3832,0.3873666666666667,0.39113333333333333,0.3949666666666667
10.,3.,0.2,0.33172,0.33364,0.37276,0.41892,0.45784,0.49385,0.52817,0.55668,0.58402,0.60798,0.62907,0.6473,0.66525,0.68201,0.69907,0.71217,0.72659,0.73974,0.75221,0.76388,0.77381,0.78191,0.79167,0.80019,0.80754,0.81371,0.82213,0.82717,0.83485,0.84079,0.84676,0.85257,0.85791,0.86242,0.86672,0.87085,0.87371,0.87731,0.88165,0.88525,0.0562,0.06111,0.06641,0.07264,0.07814,0.0839,0.08974,0.09566,0.09888,0.1052,0.11057,0.11462,0.12033,0.12504,0.13054,0.13588,0.14079,0.1443,0.15025,0.15443,0.15997,0.16654,0.17202,0.17596,0.18035,0.18584,0.19226,0.19647,0.20261,0.20907,0.21464,0.22029,0.22508,0.23052,0.23548,0.24277,0.24805,0.25425,0.25965,0.26409,0.2694,0.27556,0.28096,0.28678,0.29249,0.29732,0.3032,0.3087,0.31478,0.32009
30.,3.,0.2,0.33267,0.3326733333333333,0.36933666666666665,0.42190666666666665,0.4731066666666667,0.5189633333333333,0.56155,0.59766,0.6308533333333334,0.6599,0.6844433333333333,0.7078433333333334,0.7284866666666666,0.74682,0.76238,0.77772,0.7910066666666666,0.80305,0.8137566666666667,0.82501,0.8343333333333334,0.8424466666666667,0.8501,0.8572433333333334,0.86332,0.8697833333333334,0.87551,0.8806033333333333,0.8853,0.891,0.89441,0.89873,0.9022033333333334,0.90591,0.9088066666666667,0.9119866666666666,0.91454,0.91744,0.9198266666666667,0.9222033333333334,0.03805666666666667,0.042026666666666664,0.04661,0.0511,0.05531666666666667,0.05919666666666667,0.0629,0.06668,0.07041,0.07414333333333334,0.07728,0.08093666666666667,0.08392333333333334,0.08683666666666667,0.08974666666666667,0.09279666666666667,0.09694,0.09936333333333333,0.10303333333333334,0.10578,0.10852333333333333,0.11179,0.11490333333333333,0.11803333333333334,0.12094,0.12438,0.12818,0.13068666666666667,0.13447333333333333,0.13752333333333333,0.14053,0.14424,0.14704666666666666,0.15109333333333333,0.15476666666666666,0.15784666666666666,0.16094,0.16581,0.16887333333333332,0.17346,0.17654666666666666,0.18042666666666668,0.18444,0.18903666666666666,0.19328,0.19711666666666666,0.20180666666666666,0.20577,0.20977666666666667,0.21413666666666667
3.,6.,0.2,0.33243333333333336,0.33443333333333336,0.3693,0.4098333333333333,0.43656666666666666,0.4645666666666667,0.4876666666666667,0.5102333333333333,0.5265666666666666,0.5452,0.5606,0.5730666666666666,0.5879333333333333,0.5964,0.6085,0.6183666666666666,0.6297666666666667,0.6363333333333333,0.6481,0.6549333333333334,0.6641,0.6695666666666666,0.6773,0.6849333333333333,0.6908,0.6934666666666667,0.7020333333333333,0.7069333333333333,0.7117333333333333,0.7175,0.7201333333333333,0.7258666666666667,0.7303333333333333,0.7350333333333333,0.7385666666666667,0.7426666666666667,0.7473333333333333,0.7505333333333334,0.7517666666666667,0.7558,0.12186666666666666,0.12943333333333334,0.13636666666666666,0.14196666666666666,0.14906666666666665,0.1556,0.16166666666666665,0.16916666666666666,0.1729,0.178,0.18423333333333333,0.1889,0.1938,0.1975,0.20036666666666667,0.20563333333333333,0.20846666666666666,0.21276666666666666,0.21573333333333333,0.2184,0.22336666666666666,0.22723333333333334,0.23176666666666668,0.23546666666666666,0.2401,0.24343333333333333,0.2483,0.2494,0.25343333333333334,0.25726666666666664,0.2604666666666667,0.2639,0.26576666666666665,0.2695666666666667,0.2712,0.27576666666666666,0.2773,0.2801,0.2851,0.2866,0.29013333333333335,0.29406666666666664,0.2982666666666667,0.29846666666666666,0.3031,0.3050333333333333,0.3087,0.30906666666666666,0.3128,0.31516666666666665
10.,6.,0.2,0.33172,0.33282,0.37171,0.41643,0.45232,0.48502,0.51576,0.54147,0.56437,0.58702,0.6049,0.62146,0.63818,0.65511,0.66976,0.6829,0.69627,0.70745,0.71934,0.73,0.74002,0.74872,0.75639,0.76425,0.77134,0.77831,0.7868,0.79128,0.79714,0.80349,0.80995,0.81549,0.81991,0.82424,0.82969,0.83347,0.83663,0.84001,0.84441,0.84812,0.07425,0.0801,0.08608,0.09129,0.0959,0.10015,0.10504,0.10996,0.11284,0.1159,0.11907,0.12263,0.12606,0.12856,0.1321,0.13467,0.13744,0.13995,0.1429,0.14509,0.14902,0.1507,0.15249,0.15529,0.15772,0.16038,0.16235,0.16449,0.16664,0.16897,0.17192,0.17419,0.17542,0.17874,0.18038,0.18308,0.18476,0.18682,0.18978,0.19097,0.19348,0.19496,0.19727,0.19932,0.20216,0.20305,0.20485,0.20699,0.20888,0.21081
30.,6.,0.2,0.33267,0.33246,0.36818,0.41705,0.4597133333333333,0.49651,0.53081,0.55977,0.5859633333333333,0.6109433333333333,0.6331133333333333,0.6539833333333334,0.6733333333333333,0.6907033333333333,0.70602,0.7209533333333333,0.7354766666666667,0.7479366666666667,0.7593666666666666,0.7714966666666667,0.78154,0.79043,0.8005366666666667,0.8089633333333334,0.8167366666666667,0.8246466666666666,0.83147,0.83848,0.8440633333333334,0.8509366666666667,0.8561566666666667,0.8610466666666666,0.866,0.8708566666666666,0.8748466666666667,0.87909,0.8827566666666666,0.88619,0.8902466666666666,0.8930566666666667,0.0523,0.056486666666666664,0.061303333333333335,0.06596666666666667,0.07033,0.07359,0.07724666666666667,0.08045666666666666,0.08351333333333333,0.08634666666666667,0.08904,0.09193,0.09418333333333333,0.09649,0.09871333333333333,0.10074666666666666,0.10379666666666666,0.10537333333333333,0.10796666666666667,0.10986333333333333,0.1115,0.11380333333333334,0.11562333333333333,0.11769666666666667,0.11912666666666667,0.12150666666666667,0.12326666666666666,0.12462,0.12651333333333334,0.12828666666666666,0.12941333333333332,0.1311,0.13268,0.13436666666666666,0.13571,0.13715666666666668,0.13780333333333333,0.14010666666666666,0.14128666666666667,0.14308,0.14388666666666666,0.14537333333333333,0.14670666666666668,0.14810333333333334,0.14931,0.15025666666666668,0.15203,0.15344666666666668,0.15396333333333334,0.15533333333333332
3.,0.5,0.30000000000000004,0.33243333333333336,0.3353,0.3632666666666667,0.40203333333333335,0.428,0.45536666666666664,0.4713333333333333,0.4947,0.5081666666666667,0.5264333333333333,0.539,0.5503666666666667,0.5621,0.5686666666666667,0.5810666666666666,0.5899,0.6034,0.6050666666666666,0.6128333333333333,0.6228666666666667,0.6304,0.6351666666666667,0.6365666666666666,0.639,0.6497666666666667,0.6537,0.6581,0.6635333333333333,0.6631333333333334,0.6661666666666667,0.6677,0.6754333333333333,0.6784666666666667,0.6795666666666667,0.6837333333333333,0.6895333333333333,0.6888666666666666,0.6948333333333333,0.6978666666666666,0.7001666666666667,0.15053333333333332,0.178,0.2099,0.24003333333333332,0.2633666666666667,0.2925,0.3154,0.3384333333333333,0.35783333333333334,0.3776333333333333,0.3963,0.41546666666666665,0.4337666666666667,0.44526666666666664,0.4625,0.4749333333333333,0.4861,0.4988,0.5094333333333333,0.5210333333333333,0.5352,0.5453333333333333,0.5546666666666666,0.5617666666666666,0.5749,0.581,0.5885333333333334,0.5965333333333334,0.6011333333333333,0.6077666666666667,0.6157333333333334,0.6233333333333333,0.6245333333333334,0.6301333333333333,0.6319333333333333,0.6402666666666667,0.6471,0.6525333333333333,0.6544,0.6587333333333333,0.6659666666666667,0.6687333333333333,0.6718333333333333,0.6733333333333333,0.677,0.6857,0.6856333333333333,0.6863,0.6901333333333334,0.6912666666666667
10.,0.5,0.30000000000000004,0.33172,0.33433,0.36759,0.4072,0.43669,0.4622,0.48667,0.50522,0.52524,0.54373,0.55559,0.56946,0.58202,0.59258,0.60268,0.61104,0.62196,0.62962,0.63572,0.64345,0.65014,0.65578,0.66066,0.66483,0.6698,0.67449,0.67913,0.68402,0.68663,0.68921,0.69275,0.69641,0.70051,0.70372,0.70755,0.71001,0.71035,0.71209,0.71627,0.71764,0.14033,0.17018,0.20039,0.22936,0.25685,0.28569,0.31237,0.33666,0.35789,0.38267,0.4036,0.42518,0.44333,0.46284,0.47916,0.49615,0.51369,0.5305,0.54404,0.55871,0.5733,0.58462,0.5952,0.60184,0.61478,0.62441,0.63412,0.63987,0.64716,0.65362,0.66118,0.66862,0.67291,0.68107,0.68448,0.69041,0.69419,0.69856,0.70408,0.70775,0.71208,0.71521,0.71789,0.72135,0.72631,0.72889,0.73013,0.73228,0.73496,0.73678
30.,0.5,0.30000000000000004,0.33267,0.33270666666666665,0.3655,0.406,0.44003333333333333,0.4675033333333333,0.49323333333333336,0.5147233333333333,0.5335633333333333,0.5504666666666667,0.5654933333333333,0.5798833333333333,0.5932333333333333,0.60263,0.61189,0.6218166666666667,0.6302666666666666,0.6393433333333334,0.6451766666666666,0.6528533333333333,0.65863,0.6654666666666667,0.6682733333333334,0.67351,0.6784533333333334,0.6832133333333333,0.6859933333333333,0.68981,0.69504,0.6983833333333334,0.7018166666666666,0.70311,0.7060666666666666,0.7095033333333334,0.7122,0.7139,0.7156066666666666,0.7180033333333333,0.7200533333333333,0.7211,0.13944666666666666,0.16966,0.19872333333333334,0.22692333333333334,0.2543433333333333,0.28171666666666667,0.30738333333333334,0.33326,0.3569866666666667,0.38214,0.40520333333333336,0.42882,0.44954666666666665,0.47037,0.48924666666666666,0.5068233333333333,0.5253033333333333,0.54303,0.55808,0.57167,0.58584,0.59895,0.6109533333333333,0.6210533333333333,0.6320133333333333,0.6417566666666666,0.6491433333333333,0.6577566666666667,0.66518,0.6730666666666667,0.6783366666666667,0.68344,0.6891333333333334,0.6951333333333334,0.69919,0.7041133333333334,0.7073933333333333,0.71193,0.71608,0.72009,0.7223533333333333,0.72459,0.7269333333333333,0.7302066666666667,0.7341233333333333,0.7363166666666666,0.7367966666666667,0.7397033333333334,0.74229,0.74367
3.,1.,0.30000000000000004,0.33243333333333336,0.3349666666666667,0.36383333333333334,0.4044333333333333,0.43323333333333336,0.4605666666666667,0.4804,0.5053333333333333,0.5208,0.5379333333333334,0.5552,0.5666,0.5809666666666666,0.5912666666666667,0.6020666666666666,0.6134333333333334,0.6258666666666667,0.6323,0.6399666666666667,0.6522666666666667,0.6588666666666667,0.6621333333333334,0.6703333333333333,0.6731,0.6826,0.6899666666666666,0.6939333333333333,0.6981666666666667,0.6981666666666667,0.7016666666666667,0.7056666666666667,0.7147,0.7172,0.7194333333333334,0.7214666666666667,0.7285333333333334,0.7302,0.7341333333333333,0.7368,0.7392,0.13153333333333334,0.1506,0.17656666666666668,0.1983,0.21926666666666667,0.24596666666666667,0.26616666666666666,0.2897666666666667,0.3065,0.32283333333333336,0.34023333333333333,0.3585,0.3772333333333333,0.39036666666666664,0.4046666666666667,0.41906666666666664,0.4326333333333333,0.44456666666666667,0.4578,0.4687,0.484,0.4927,0.5021333333333333,0.5113,0.5216333333333333,0.532,0.5439666666666667,0.5503666666666667,0.5599333333333333,0.5659666666666666,0.5745333333333333,0.5854333333333334,0.5884333333333334,0.5961,0.6014,0.6098333333333333,0.6178666666666667,0.6235,0.6285333333333334,0.6325333333333333,0.6383666666666666,0.6426333333333333,0.6491,0.6528,0.6570666666666667,0.6623333333333333,0.667,0.6691333333333334,0.6749,0.6761
10.,1.,0.30000000000000004,0.33172,0.33441,0.3681,0.40961,0.44434,0.47556,0.50425,0.52872,0.55182,0.57375,0.5903,0.60652,0.62238,0.63646,0.64917,0.66126,0.67411,0.68435,0.69222,0.70267,0.70904,0.71583,0.72134,0.72706,0.73348,0.73916,0.74558,0.75087,0.75722,0.75855,0.76373,0.76712,0.77288,0.77587,0.77895,0.78235,0.78359,0.7856,0.78909,0.79088,0.10359,0.12482,0.14693,0.16852,0.19035,0.21591,0.23829,0.26075,0.28135,0.30616,0.32642,0.34857,0.36922,0.38956,0.40743,0.4284,0.44804,0.46683,0.48357,0.50271,0.51968,0.5355,0.54943,0.56176,0.57731,0.59054,0.6038,0.61281,0.62461,0.63561,0.64664,0.65648,0.66497,0.67559,0.68133,0.69064,0.69899,0.7068,0.71421,0.72033,0.72818,0.73236,0.73937,0.74433,0.75059,0.7565,0.76055,0.76505,0.76719,0.77116
30.,1.,0.30000000000000004,0.33267,0.33253666666666665,0.3651,0.4100066666666667,0.45086333333333334,0.4864233333333333,0.5190633333333333,0.5470233333333333,0.5718466666666666,0.59438,0.6136933333333333,0.63251,0.64909,0.6626666666666666,0.6744666666666667,0.6872966666666667,0.69826,0.7070733333333333,0.7157433333333333,0.72471,0.7322433333333334,0.7393633333333334,0.7443433333333334,0.7494133333333334,0.75488,0.76122,0.7642933333333334,0.7683033333333333,0.77356,0.77654,0.7808133333333334,0.7827966666666667,0.78575,0.7886566666666667,0.7917733333333333,0.7940666666666667,0.7954733333333334,0.7983966666666666,0.80013,0.80235,0.09851,0.11953333333333334,0.14108666666666667,0.16222666666666666,0.18314,0.20567333333333335,0.22653,0.24834,0.2694,0.29147,0.3132066666666667,0.33693,0.3591933333333333,0.3817966666666667,0.40348333333333336,0.42461333333333334,0.44816,0.47089,0.49206666666666665,0.51127,0.53234,0.5525533333333333,0.57149,0.5889633333333333,0.6058866666666667,0.6223566666666667,0.63715,0.6506766666666667,0.6644033333333333,0.67723,0.6874033333333334,0.6984233333333333,0.70838,0.7184066666666666,0.72592,0.7344166666666667,0.7413666666666666,0.7494366666666666,0.7559533333333334,0.7627933333333333,0.7664533333333333,0.77212,0.7764133333333333,0.7813066666666667,0.7863233333333334,0.7906766666666667,0.79289,0.7963566666666667,0.7998066666666667,0.80314
3.,3.,0.30000000000000004,0.33243333333333336,0.33413333333333334,0.36356666666666665,0.40296666666666664,0.4315,0.45936666666666665,0.4845333333333333,0.5090666666666667,0.5272333333333333,0.5468333333333333,0.5634666666666667,0.5774666666666667,0.5930666666666666,0.6041333333333333,0.6172333333333333,0.6302333333333333,0.6407,0.6485333333333333,0.6608,0.6733333333333333,0.6816,0.6867666666666666,0.6947,0.7026333333333333,0.7097333333333333,0.7170666666666666,0.7237666666666667,0.7291333333333333,0.7325666666666667,0.7390333333333333,0.7436333333333334,0.7485333333333334,0.7522333333333333,0.7583666666666666,0.7642666666666666,0.7678333333333334,0.7717666666666667,0.7745,0.7776666666666666,0.7823666666666667,0.10746666666666667,0.1164,0.1255,0.1337,0.1442,0.15406666666666666,0.16243333333333335,0.17053333333333334,0.17763333333333334,0.1857,0.19303333333333333,0.20293333333333333,0.21,0.2156,0.22276666666666667,0.2288,0.23536666666666667,0.2435,0.24796666666666667,0.25206666666666666,0.26003333333333334,0.26686666666666664,0.27216666666666667,0.2796,0.2862,0.29073333333333334,0.29806666666666665,0.30473333333333336,0.3094,0.3133,0.3206,0.3246,0.32936666666666664,0.3345666666666667,0.3395666666666667,0.34403333333333336,0.3491666666666667,0.35356666666666664,0.3584,0.3627666666666667,0.36666666666666664,0.3715,0.3774,0.38033333333333336,0.3829666666666667,0.38956666666666667,0.3929,0.3967,0.4004666666666667,0.40373333333333333
