condition,environment,groupID,subjectID,groupSize,averagePerformance,optimalChoiceRate,optimalChoiceCount,totalRoundNum,taskDifficulty,groupSize_standerized,groupSize_centralized,groupSize_standerized2,groupSize_centralized2,choiceCount_poor,choiceCount_good1,choiceCount_good2,average_entropy,average_gini
3,environment 2,subRoom3_3_2,A1102MP1CZI32V,3,2.33333333333333,0.4,12,30,78%,-1.2739183255843,-10.0653153153153,-0.950454325819963,-7.42119205298013,2,16,12,0.652920109523797,0.340740740740741
3,e1+e2,subRoom3_3_2,A1102MP1CZI32V,3,1.87142857142857,0.471428571428571,33,70,78%,-1.2739183255843,-10.0653153153153,-0.950454325819963,-7.42119205298013,10,37,23,0.643887248469375,0.338164251207729
3,environment 1,subRoom3_3_2,A20ALQT1HIVSAH,3,1.5,0.5,20,40,78%,-1.2739183255843,-10.0653153153153,-0.950454325819963,-7.42119205298013,7,20,13,0.637112602678559,0.336182336182336
3,environment 2,subRoom3_3_2,A20ALQT1HIVSAH,3,1.8,0.133333333333333,4,30,78%,-1.2739183255843,-10.0653153153153,-0.950454325819963,-7.42119205298013,10,16,4,0.652920109523797,0.340740740740741
3,e1+e2,subRoom3_3_2,A20ALQT1HIVSAH,3,1.62857142857143,0.342857142857143,24,70,78%,-1.2739183255843,-10.0653153153153,-0.950454325819963,-7.42119205298013,17,36,17,0.643887248469375,0.338164251207729
3,environment 1,subRoom3_3_2,A3EJ44J2ZNRMDA,3,1.025,0.025,1,40,78%,-1.2739183255843,-10.0653153153153,-0.950454325819963,-7.42119205298013,38,1,1,0.637112602678559,0.336182336182336
3,environment 2,subRoom3_3_2,A3EJ44J2ZNRMDA,3,1,0,0,30,78%,-1.2739183255843,-10.0653153153153,-0.950454325819963,-7.42119205298013,30,0,0,0.652920109523797,0.340740740740741
3,e1+e2,subRoom3_3_2,A3EJ44J2ZNRMDA,3,1.01428571428571,0.0142857142857143,1,70,78%,-1.2739183255843,-10.0653153153153,-0.950454325819963,-7.42119205298013,68,1,1,0.643887248469375,0.338164251207729
3,environment 1,subRoom3_3_3,A19TL7AJ0FB1JG,5,1.5,0.5,20,40,78%,-1.02078798924086,-8.06531531531532,-0.694308326892934,-5.42119205298013,7,20,13,0.636386953842457,0.372649572649573
3,environment 2,subRoom3_3_3,A19TL7AJ0FB1JG,5,2.33333333333333,0.433333333333333,13,30,78%,-1.02078798924086,-8.06531531531532,-0.694308326892934,-5.42119205298013,3,14,13,0.613879304717906,0.408888888888889
3,e1+e2,subRoom3_3_3,A19TL7AJ0FB1JG,5,1.85714285714286,0.471428571428571,33,70,78%,-1.02078798924086,-8.06531531531532,-0.694308326892934,-5.42119205298013,10,34,26,0.626740818503364,0.388405797101449
3,environment 1,subRoom3_3_3,A1XMH5ZM2WUMG,5,1.475,0.475,19,40,78%,-1.02078798924086,-8.06531531531532,-0.694308326892934,-5.42119205298013,10,19,11,0.636386953842457,0.372649572649573
3,environment 2,subRoom3_3_3,A1XMH5ZM2WUMG,5,2.03333333333333,0.233333333333333,7,30,78%,-1.02078798924086,-8.06531531531532,-0.694308326892934,-5.42119205298013,6,17,7,0.613879304717906,0.408888888888889
3,e1+e2,subRoom3_3_3,A1XMH5ZM2WUMG,5,1.71428571428571,0.371428571428571,26,70,78%,-1.02078798924086,-8.06531531531532,-0.694308326892934,-5.42119205298013,16,36,18,0.626740818503364,0.388405797101449
3,environment 1,subRoom3_3_3,A2TJL8RPX552CB,5,1.825,0.825,33,40,78%,-1.02078798924086,-8.06531531531532,-0.694308326892934,-5.42119205298013,3,33,4,0.636386953842457,0.372649572649573
3,environment 2,subRoom3_3_3,A2TJL8RPX552CB,5,2.36666666666667,0.366666666666667,11,30,78%,-1.02078798924086,-8.06531531531532,-0.694308326892934,-5.42119205298013,0,19,11,0.613879304717906,0.408888888888889
3,e1+e2,subRoom3_3_3,A2TJL8RPX552CB,5,2.05714285714286,0.628571428571429,44,70,78%,-1.02078798924086,-8.06531531531532,-0.694308326892934,-5.42119205298013,3,52,15,0.626740818503364,0.388405797101449
3,environment 1,subRoom3_3_3,A2WF8JGMNB4UEN,5,1.475,0.475,19,40,78%,-1.02078798924086,-8.06531531531532,-0.694308326892934,-5.42119205298013,9,19,12,0.636386953842457,0.372649572649573
3,environment 2,subRoom3_3_3,A2WF8JGMNB4UEN,5,2.6,0.666666666666667,20,30,78%,-1.02078798924086,-8.06531531531532,-0.694308326892934,-5.42119205298013,2,8,20,0.613879304717906,0.408888888888889
3,e1+e2,subRoom3_3_3,A2WF8JGMNB4UEN,5,1.95714285714286,0.557142857142857,39,70,78%,-1.02078798924086,-8.06531531531532,-0.694308326892934,-5.42119205298013,11,27,32,0.626740818503364,0.388405797101449
3,environment 1,subRoom3_3_3,A5LLSZG8YCAZF,5,1.725,0.725,29,40,78%,-1.02078798924086,-8.06531531531532,-0.694308326892934,-5.42119205298013,4,29,7,0.636386953842457,0.372649572649573
3,environment 2,subRoom3_3_3,A5LLSZG8YCAZF,5,2.83333333333333,0.833333333333333,25,30,78%,-1.02078798924086,-8.06531531531532,-0.694308326892934,-5.42119205298013,0,5,25,0.613879304717906,0.408888888888889
3,e1+e2,subRoom3_3_3,A5LLSZG8YCAZF,5,2.2,0.771428571428571,54,70,78%,-1.02078798924086,-8.06531531531532,-0.694308326892934,-5.42119205298013,4,34,32,0.626740818503364,0.388405797101449
3,environment 1,subRoom3_3_4,A2TKF8DPMLXRUO,3,1.91891891891892,0.918918918918919,34,37,78%,-1.2739183255843,-10.0653153153153,-0.950454325819963,-7.42119205298013,2,34,1,0.407020884073351,0.472222222222222
3,environment 2,subRoom3_3_4,A2TKF8DPMLXRUO,3,2,0,0,30,78%,-1.2739183255843,-10.0653153153153,-0.950454325819963,-7.42119205298013,0,30,0,0.419586776190463,0.496296296296296
3,e1+e2,subRoom3_3_4,A2TKF8DPMLXRUO,3,1.95522388059702,0.507462686567164,34,67,78%,-1.2739183255843,-10.0653153153153,-0.950454325819963,-7.42119205298013,2,64,1,0.412647402931759,0.483164983164983
3,environment 1,subRoom3_3_4,A3HBMPB74FWI1,3,1.6,0.6,24,40,78%,-1.2739183255843,-10.0653153153153,-0.950454325819963,-7.42119205298013,10,24,6,0.406752065714278,0.472934472934473
3,environment 2,subRoom3_3_4,A3HBMPB74FWI1,3,2.2,0.466666666666667,14,30,78%,-1.2739183255843,-10.0653153153153,-0.950454325819963,-7.42119205298013,8,8,14,0.419586776190463,0.496296296296296
3,e1+e2,subRoom3_3_4,A3HBMPB74FWI1,3,1.85714285714286,0.542857142857143,38,70,78%,-1.2739183255843,-10.0653153153153,-0.950454325819963,-7.42119205298013,18,32,20,0.412252655918357,0.483091787439614
3,environment 1,subRoom3_3_4,AU849EHZNGV2Z,3,1.65,0.65,26,40,78%,-1.2739183255843,-10.0653153153153,-0.950454325819963,-7.42119205298013,8,26,6,0.406752065714278,0.472934472934473
3,environment 2,subRoom3_3_4,AU849EHZNGV2Z,3,1.96666666666667,0,0,30,78%,-1.2739183255843,-10.0653153153153,-0.950454325819963,-7.42119205298013,1,29,0,0.419586776190463,0.496296296296296
3,e1+e2,subRoom3_3_4,AU849EHZNGV2Z,3,1.78571428571429,0.371428571428571,26,70,78%,-1.2739183255843,-10.0653153153153,-0.950454325819963,-7.42119205298013,9,55,6,0.412252655918357,0.483091787439614
3,environment 1,subRoom3_3_5,A1P6OXEJ86HQRM,1,1.575,0.575,23,40,78%,-1.52704866192775,-12.0653153153153,-1.20660032474699,-9.42119205298013,6,23,11,0,0.666666666666667
3,environment 2,subRoom3_3_5,A1P6OXEJ86HQRM,1,2.16666666666667,0.3,9,30,78%,-1.52704866192775,-12.0653153153153,-1.20660032474699,-9.42119205298013,4,17,9,0,0.666666666666667
3,e1+e2,subRoom3_3_5,A1P6OXEJ86HQRM,1,1.82857142857143,0.457142857142857,32,70,78%,-1.52704866192775,-12.0653153153153,-1.20660032474699,-9.42119205298013,10,40,20,0,0.666666666666667
3,environment 1,subRoom3_3_6,A12U7YNO0GKNKZ,1,1.625,0.625,25,40,78%,-1.52704866192775,-12.0653153153153,-1.20660032474699,-9.42119205298013,5,25,10,0,0.666666666666667
3,environment 2,subRoom3_3_6,A12U7YNO0GKNKZ,1,2.8,0.8,24,30,78%,-1.52704866192775,-12.0653153153153,-1.20660032474699,-9.42119205298013,0,6,24,0,0.666666666666667
3,e1+e2,subRoom3_3_6,A12U7YNO0GKNKZ,1,2.12857142857143,0.7,49,70,78%,-1.52704866192775,-12.0653153153153,-1.20660032474699,-9.42119205298013,5,31,34,0,0.666666666666667
4,environment 1,mainRoom4_4,A1CHC8M7CWC254,27,1.76470588235294,0.764705882352941,26,34,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,6,26,2,0.836097344612143,0.260418354234779
4,environment 2,mainRoom4_4,A1CHC8M7CWC254,27,NA,NA,NA,NA,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,0,0,0,NA,NA
4,e1+e2,mainRoom4_4,A1CHC8M7CWC254,27,NA,NA,NA,NA,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,6,26,2,0.836097344612143,0.260418354234779
4,environment 1,mainRoom4_4,A1HKB73TUJ5Z42,27,1.65,0.65,26,40,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,8,26,6,0.840775944656414,0.262153255583207
4,environment 2,mainRoom4_4,A1HKB73TUJ5Z42,27,2.66666666666667,0.7,21,30,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,1,8,21,0.879134954825785,0.256878306878307
4,e1+e2,mainRoom4_4,A1HKB73TUJ5Z42,27,2.08571428571429,0.671428571428571,47,70,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,9,34,27,0.857215520443287,0.259859799624555
4,environment 1,mainRoom4_4,A1HQL1FCG3DL81,27,1.5,0.5,17,34,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,7,17,10,0.85525519218647,0.243047677773194
4,environment 2,mainRoom4_4,A1HQL1FCG3DL81,27,NA,NA,NA,NA,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,0,0,0,NA,NA
4,e1+e2,mainRoom4_4,A1HQL1FCG3DL81,27,NA,NA,NA,NA,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,7,17,10,0.85525519218647,0.243047677773194
4,environment 1,mainRoom4_4,A1MYLQQL8BBOYT,27,1.5,0.5,18,36,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,14,18,4,0.84634852009292,0.252727216959101
4,environment 2,mainRoom4_4,A1MYLQQL8BBOYT,27,NA,NA,NA,NA,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,0,0,0,NA,NA
4,e1+e2,mainRoom4_4,A1MYLQQL8BBOYT,27,NA,NA,NA,NA,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,14,18,4,0.84634852009292,0.252727216959101
4,environment 1,mainRoom4_4,A1N904Y15Q8RUW,27,1.425,0.425,17,40,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,9,17,14,0.840775944656414,0.262153255583207
4,environment 2,mainRoom4_4,A1N904Y15Q8RUW,27,2.13333333333333,0.433333333333333,13,30,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,9,8,13,0.879134954825785,0.256878306878307
4,e1+e2,mainRoom4_4,A1N904Y15Q8RUW,27,1.72857142857143,0.428571428571429,30,70,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,18,25,27,0.857215520443287,0.259859799624555
4,environment 1,mainRoom4_4,A1VFHUO2KA78DG,27,1.725,0.725,29,40,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,0,29,11,0.840775944656414,0.262153255583207
4,environment 2,mainRoom4_4,A1VFHUO2KA78DG,27,2,0,0,30,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,0,30,0,0.879134954825785,0.256878306878307
4,e1+e2,mainRoom4_4,A1VFHUO2KA78DG,27,1.84285714285714,0.414285714285714,29,70,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,0,59,11,0.857215520443287,0.259859799624555
4,environment 1,mainRoom4_4,A207149DHAS89K,27,1.6,0.6,6,10,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,1,6,3,0.828500001230774,0.195006858710562
4,environment 2,mainRoom4_4,A207149DHAS89K,27,NA,NA,NA,NA,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,0,0,0,NA,NA
4,e1+e2,mainRoom4_4,A207149DHAS89K,27,NA,NA,NA,NA,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,1,6,3,0.828500001230774,0.195006858710562
4,environment 1,mainRoom4_4,A25CAT0W9W97Z8,27,1.5,0.5,20,40,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,6,20,14,0.840775944656414,0.262153255583207
4,environment 2,mainRoom4_4,A25CAT0W9W97Z8,27,2,0,0,30,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,0,30,0,0.879134954825785,0.256878306878307
4,e1+e2,mainRoom4_4,A25CAT0W9W97Z8,27,1.71428571428571,0.285714285714286,20,70,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,6,50,14,0.857215520443287,0.259859799624555
4,environment 1,mainRoom4_4,A26ENSYH8UVYC2,27,1.825,0.825,33,40,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,3,33,4,0.840775944656414,0.262153255583207
4,environment 2,mainRoom4_4,A26ENSYH8UVYC2,27,2.1,0.133333333333333,4,30,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,1,25,4,0.879134954825785,0.256878306878307
4,e1+e2,mainRoom4_4,A26ENSYH8UVYC2,27,1.94285714285714,0.528571428571429,37,70,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,4,58,8,0.857215520443287,0.259859799624555
4,environment 1,mainRoom4_4,A26FQ2XNQB9RQG,27,1.52631578947368,0.526315789473684,20,38,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,7,20,11,0.842668471330689,0.259807185314432
4,environment 2,mainRoom4_4,A26FQ2XNQB9RQG,27,2.03448275862069,0.413793103448276,12,29,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,11,6,12,0.882326387314756,0.253694581280788
4,e1+e2,mainRoom4_4,A26FQ2XNQB9RQG,27,1.74626865671642,0.477611940298507,32,67,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,18,26,23,0.859833837950658,0.257121344148134
4,environment 1,mainRoom4_4,A2EOOF9D135HQ1,27,1.2,0.2,1,5,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,3,1,1,0.734471697839269,0.203703703703704
4,environment 2,mainRoom4_4,A2EOOF9D135HQ1,27,NA,NA,NA,NA,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,0,0,0,NA,NA
4,e1+e2,mainRoom4_4,A2EOOF9D135HQ1,27,NA,NA,NA,NA,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,3,1,1,0.734471697839269,0.203703703703704
4,environment 1,mainRoom4_4,A2NI99CLB8OQ1X,27,1.425,0.425,17,40,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,8,17,15,0.840775944656414,0.262153255583207
4,environment 2,mainRoom4_4,A2NI99CLB8OQ1X,27,2,0.3,9,30,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,9,12,9,0.879134954825785,0.256878306878307
4,e1+e2,mainRoom4_4,A2NI99CLB8OQ1X,27,1.67142857142857,0.371428571428571,26,70,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,17,29,24,0.857215520443287,0.259859799624555
4,environment 1,mainRoom4_4,A2P76QVLSGJR45,27,1.425,0.425,17,40,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,11,17,12,0.840775944656414,0.262153255583207
4,environment 2,mainRoom4_4,A2P76QVLSGJR45,27,2.06666666666667,0.366666666666667,11,30,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,9,10,11,0.879134954825785,0.256878306878307
4,e1+e2,mainRoom4_4,A2P76QVLSGJR45,27,1.7,0.4,28,70,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,20,27,23,0.857215520443287,0.259859799624555
4,environment 1,mainRoom4_4,A2Q3KN46PUMMX2,27,1.325,0.325,13,40,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,14,13,13,0.840775944656414,0.262153255583207
4,environment 2,mainRoom4_4,A2Q3KN46PUMMX2,27,2,0.4,12,30,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,12,6,12,0.879134954825785,0.256878306878307
4,e1+e2,mainRoom4_4,A2Q3KN46PUMMX2,27,1.61428571428571,0.357142857142857,25,70,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,26,19,25,0.857215520443287,0.259859799624555
4,environment 1,mainRoom4_4,A2R2L2GA314OEI,27,1.6,0.6,24,40,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,8,24,8,0.840775944656414,0.262153255583207
4,environment 2,mainRoom4_4,A2R2L2GA314OEI,27,2.13333333333333,0.2,6,30,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,2,22,6,0.879134954825785,0.256878306878307
4,e1+e2,mainRoom4_4,A2R2L2GA314OEI,27,1.82857142857143,0.428571428571429,30,70,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,10,46,14,0.857215520443287,0.259859799624555
4,environment 1,mainRoom4_4,A2XUADP5L61HQ5,27,1.525,0.525,21,40,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,8,21,11,0.840775944656414,0.262153255583207
4,environment 2,mainRoom4_4,A2XUADP5L61HQ5,27,2.16666666666667,0.3,9,30,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,4,17,9,0.879134954825785,0.256878306878307
4,e1+e2,mainRoom4_4,A2XUADP5L61HQ5,27,1.8,0.428571428571429,30,70,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,12,38,20,0.857215520443287,0.259859799624555
4,environment 1,mainRoom4_4,A323CCIT8GNMOB,27,1.30769230769231,0.307692307692308,12,39,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,12,12,15,0.84187482472556,0.259898707389173
4,environment 2,mainRoom4_4,A323CCIT8GNMOB,27,1.73333333333333,0.3,9,30,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,17,4,9,0.879134954825785,0.256878306878307
4,e1+e2,mainRoom4_4,A323CCIT8GNMOB,27,1.49275362318841,0.304347826086957,21,69,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,29,16,24,0.858074881290875,0.258566177752026
4,environment 1,mainRoom4_4,A39Q7X68HJOBAM,27,1.7,0.7,28,40,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,2,28,10,0.840775944656414,0.262153255583207
4,environment 2,mainRoom4_4,A39Q7X68HJOBAM,27,2,0,0,30,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,0,30,0,0.879134954825785,0.256878306878307
4,e1+e2,mainRoom4_4,A39Q7X68HJOBAM,27,1.82857142857143,0.4,28,70,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,2,58,10,0.857215520443287,0.259859799624555
4,environment 1,mainRoom4_4,A3A2IFA1WCMOQT,27,1.55,0.55,22,40,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,12,22,6,0.840775944656414,0.262153255583207
4,environment 2,mainRoom4_4,A3A2IFA1WCMOQT,27,2.3,0.533333333333333,16,30,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,7,7,16,0.879134954825785,0.256878306878307
4,e1+e2,mainRoom4_4,A3A2IFA1WCMOQT,27,1.87142857142857,0.542857142857143,38,70,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,19,29,22,0.857215520443287,0.259859799624555
4,environment 1,mainRoom4_4,A3DJE1PIZFZNHP,27,1.4,0.4,2,5,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,2,2,1,0.734471697839269,0.203703703703704
4,environment 2,mainRoom4_4,A3DJE1PIZFZNHP,27,NA,NA,NA,NA,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,0,0,0,NA,NA
4,e1+e2,mainRoom4_4,A3DJE1PIZFZNHP,27,NA,NA,NA,NA,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,2,2,1,0.734471697839269,0.203703703703704
4,environment 1,mainRoom4_4,A3LC1KRWMHUH9I,27,1.55,0.55,22,40,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,10,22,8,0.840775944656414,0.262153255583207
4,environment 2,mainRoom4_4,A3LC1KRWMHUH9I,27,2.13333333333333,0.133333333333333,4,30,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,0,26,4,0.879134954825785,0.256878306878307
4,e1+e2,mainRoom4_4,A3LC1KRWMHUH9I,27,1.8,0.371428571428571,26,70,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,10,48,12,0.857215520443287,0.259859799624555
4,environment 1,mainRoom4_4,A757KD6CSFAKF,27,1.58974358974359,0.58974358974359,23,39,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,12,23,4,0.839772626571965,0.261874991974153
4,environment 2,mainRoom4_4,A757KD6CSFAKF,27,2,0,0,30,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,0,30,0,0.879134954825785,0.256878306878307
4,e1+e2,mainRoom4_4,A757KD6CSFAKF,27,1.76811594202899,0.333333333333333,23,69,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,12,53,4,0.856886682334495,0.259670572078927
4,environment 1,mainRoom4_4,ABCY6VH3KSKZW,27,1.325,0.325,13,40,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,14,13,13,0.840775944656414,0.262153255583207
4,environment 2,mainRoom4_4,ABCY6VH3KSKZW,27,2.10344827586207,0.310344827586207,9,29,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,6,14,9,0.87945286603448,0.255883962780515
4,e1+e2,mainRoom4_4,ABCY6VH3KSKZW,27,1.65217391304348,0.318840579710145,22,69,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,20,27,22,0.85703146233705,0.259479586593824
4,environment 1,mainRoom4_4,AGTV2SNFKXB11,27,1.825,0.825,33,40,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,4,33,3,0.840775944656414,0.262153255583207
4,environment 2,mainRoom4_4,AGTV2SNFKXB11,27,2.3,0.366666666666667,11,30,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,2,17,11,0.879134954825785,0.256878306878307
4,e1+e2,mainRoom4_4,AGTV2SNFKXB11,27,2.02857142857143,0.628571428571429,44,70,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,6,50,14,0.857215520443287,0.259859799624555
4,environment 1,mainRoom4_4,ALEJV7D94ZLHF,27,1.75,0.75,30,40,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,3,30,7,0.840775944656414,0.262153255583207
4,environment 2,mainRoom4_4,ALEJV7D94ZLHF,27,2,0,0,30,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,0,30,0,0.879134954825785,0.256878306878307
4,e1+e2,mainRoom4_4,ALEJV7D94ZLHF,27,1.85714285714286,0.428571428571429,30,70,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,3,60,7,0.857215520443287,0.259859799624555
4,environment 1,mainRoom4_4,AQAXDL1INQC9Q,27,1.5,0.5,20,40,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,7,20,13,0.840775944656414,0.262153255583207
4,environment 2,mainRoom4_4,AQAXDL1INQC9Q,27,2.2,0.4,12,30,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,6,12,12,0.879134954825785,0.256878306878307
4,e1+e2,mainRoom4_4,AQAXDL1INQC9Q,27,1.8,0.457142857142857,32,70,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,13,32,25,0.857215520443287,0.259859799624555
4,environment 1,mainRoom4_4,AYJL5B1MWXWSJ,27,1.2,0.2,8,40,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,18,8,14,0.840775944656414,0.262153255583207
4,environment 2,mainRoom4_4,AYJL5B1MWXWSJ,27,1.76666666666667,0.3,9,30,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,16,5,9,0.879134954825785,0.256878306878307
4,e1+e2,mainRoom4_4,AYJL5B1MWXWSJ,27,1.44285714285714,0.242857142857143,17,70,78%,1.76364571053705,13.9346846846847,2.12329766130439,16.5788079470199,34,13,23,0.857215520443287,0.259859799624555
4,environment 1,subRoom4_4_2,A10ZXERA24IG75,9,1.85,0.85,34,40,78%,-0.514527316553965,-4.06531531531532,-0.182016329038876,-1.42119205298013,3,34,3,0.799375227438883,0.271082621082621
4,environment 2,subRoom4_4_2,A10ZXERA24IG75,9,2.06666666666667,0.0666666666666667,2,30,78%,-0.514527316553965,-4.06531531531532,-0.182016329038876,-1.42119205298013,0,28,2,0.672782295830066,0.379365079365079
4,e1+e2,subRoom4_4_2,A10ZXERA24IG75,9,1.94285714285714,0.514285714285714,36,70,78%,-0.514527316553965,-4.06531531531532,-0.182016329038876,-1.42119205298013,3,62,5,0.745121113892247,0.318161950770646
4,environment 1,subRoom4_4_2,A2XIYK3272U6BV,9,1.525,0.525,21,40,78%,-0.514527316553965,-4.06531531531532,-0.182016329038876,-1.42119205298013,7,21,12,0.799375227438883,0.271082621082621
4,environment 2,subRoom4_4_2,A2XIYK3272U6BV,9,2.43333333333333,0.533333333333333,16,30,78%,-0.514527316553965,-4.06531531531532,-0.182016329038876,-1.42119205298013,3,11,16,0.672782295830066,0.379365079365079
4,e1+e2,subRoom4_4_2,A2XIYK3272U6BV,9,1.91428571428571,0.528571428571429,37,70,78%,-0.514527316553965,-4.06531531531532,-0.182016329038876,-1.42119205298013,10,32,28,0.745121113892247,0.318161950770646
4,environment 1,subRoom4_4_2,A3J334DPB79NE6,9,1.35,0.35,14,40,78%,-0.514527316553965,-4.06531531531532,-0.182016329038876,-1.42119205298013,4,14,22,0.799375227438883,0.271082621082621
4,environment 2,subRoom4_4_2,A3J334DPB79NE6,9,2.6,0.6,9,15,78%,-0.514527316553965,-4.06531531531532,-0.182016329038876,-1.42119205298013,0,6,9,0.776296153362399,0.3
4,e1+e2,subRoom4_4_2,A3J334DPB79NE6,9,1.69090909090909,0.418181818181818,23,55,78%,-0.514527316553965,-4.06531531531532,-0.182016329038876,-1.42119205298013,4,20,31,0.793080934508933,0.279115226337449
4,environment 1,subRoom4_4_2,A3PN17H3QT51O,9,1.6,0.6,24,40,78%,-0.514527316553965,-4.06531531531532,-0.182016329038876,-1.42119205298013,6,24,10,0.799375227438883,0.271082621082621
4,environment 2,subRoom4_4_2,A3PN17H3QT51O,9,2.6,0.6,18,30,78%,-0.514527316553965,-4.06531531531532,-0.182016329038876,-1.42119205298013,0,12,18,0.672782295830066,0.379365079365079
4,e1+e2,subRoom4_4_2,A3PN17H3QT51O,9,2.02857142857143,0.6,42,70,78%,-0.514527316553965,-4.06531531531532,-0.182016329038876,-1.42119205298013,6,36,28,0.745121113892247,0.318161950770646
