"UNC6_sReduc_annealing_simulation_WAICi","UNC6_sReduc_annealing_simulation_alpha_p2.5","UNC6_sReduc_annealing_simulation_alpha_p25","UNC6_sReduc_annealing_simulation_alpha_p50","UNC6_sReduc_annealing_simulation_alpha_p75","UNC6_sReduc_annealing_simulation_alpha_p97.5","UNC6_sReduc_annealing_simulation_beta_p2.5","UNC6_sReduc_annealing_simulation_beta_p25","UNC6_sReduc_annealing_simulation_beta_p50","UNC6_sReduc_annealing_simulation_beta_p75","UNC6_sReduc_annealing_simulation_beta_p97.5","UNC6_sReduc_annealing_simulation_annealing_p2.5","UNC6_sReduc_annealing_simulation_annealing_p25","UNC6_sReduc_annealing_simulation_annealing_p50","UNC6_sReduc_annealing_simulation_annealing_p75","UNC6_sReduc_annealing_simulation_annealing_p97.5","UNC6_sReduc_annealing_simulation_theta_p2.5","UNC6_sReduc_annealing_simulation_theta_p25","UNC6_sReduc_annealing_simulation_theta_p50","UNC6_sReduc_annealing_simulation_theta_p75","UNC6_sReduc_annealing_simulation_theta_p97.5","UNC6_sReduc_annealing_simulation_soc_reduction_p2.5","UNC6_sReduc_annealing_simulation_soc_reduction_p25","UNC6_sReduc_annealing_simulation_soc_reduction_p50","UNC6_sReduc_annealing_simulation_soc_reduction_p75","UNC6_sReduc_annealing_simulation_soc_reduction_p97.5","UNC6_sReduc_annealing_simulation_soc_raw_p2.5","UNC6_sReduc_annealing_simulation_soc_raw_p25","UNC6_sReduc_annealing_simulation_soc_raw_p50","UNC6_sReduc_annealing_simulation_soc_raw_p75","UNC6_sReduc_annealing_simulation_soc_raw_p97.5","max_UNC6_sReduc_annealing_simulation_alpha","max_UNC6_sReduc_annealing_simulation_beta","max_UNC6_sReduc_annealing_simulation_annealing","max_UNC6_sReduc_annealing_simulation_theta","max_UNC6_sReduc_annealing_simulation_soc_reduction","max_UNC6_sReduc_annealing_simulation_soc_raw","max_UNC6_sReduc_annealing_simulation_log_lik","AIC_UNC6_sReduc_annealing","BIC_UNC6_sReduc_annealing","WAICi_UNC6_sReduc_annealing","log_lik_n_eff","log_lik_Rhat","alpha_n_eff","alpha_Rhat","beta_n_eff","beta_Rhat","soc_raw_n_eff","soc_raw_Rhat","soc_reduction_n_eff","soc_reduction_Rhat","theta_n_eff","theta_Rhat","annealing_n_eff","annealing_Rhat"
123.306697006862,0.0753037334689094,0.116324141565848,0.147363398585461,0.228912566568131,0.898166624030096,-2.54050352823898,-1.36289213387082,-0.857289916106193,-0.344326396012507,0.728905183708789,1.42111508495434,2.88822193249257,3.51577341361027,4.20292861126323,5.80220857631915,-0.067944280022744,1.06012492381019,1.78627421568766,2.57563084640236,5.72424347112502,-2.96433764611946,-1.29108428657894,-0.694718047151704,-0.125607249352248,2.19650143556993,-3.31251942388626,-1.94416625871815,-1.49596613108094,-1.03257266734751,0.180755559132855,0.126360657952155,-2.09020829836633,5.679333112634,1.33852902490921,-0.62556326423009,-1.03332349040251,-58.3626457472292,64.3626457472292,71.1081314733773,123.306697006862,1600,0.99988297214112,1135.25028848603,1.00107898418626,1293.16684860111,0.999100090572315,1096.49521052179,1.0025668422406,1347.91377713749,1.00140400425014,1455.18310642989,1.00223314327279,1460.15861089179,0.999055960239572
73.9439564662683,0.419312986018769,0.657301641611576,0.800233907040313,0.90629894216491,0.993823888681429,-0.218331691215775,0.596053302370252,0.994266466399938,1.40223729017786,2.33660379344938,1.55051074059796,3.10546020871737,3.75983932347438,4.63723367880496,6.84637637268852,0.0457871986645073,1.11395696158609,1.92308426766984,2.85159057782828,5.73363892974226,-2.92642519143837,-1.53963172222582,-1.00312471037649,-0.533283902481523,0.332118248652483,-3.27039521499591,-2.13148410727174,-1.7051388459615,-1.36547892286402,-0.674351044343313,0.776212056653388,0.420722111725765,4.73238759511076,2.50618809370275,-2.05052618914817,-1.14504600331003,-34.7246241017002,40.7246241017002,47.4701098278483,73.9439564662683,1388.67683483094,0.999447007866631,1600,0.999910443346839,1450.52100769689,1.0029028524341,1184.26245632518,1.00649694097287,1157.56571443337,1.00591422587505,1249.05103387403,1.00354080253803,1431.28739369433,1.00301931660639
28.633156016705,0.840872800058313,0.925396468766072,0.958129652509221,0.983050162185348,0.999356133957747,1.79654585008331,2.9412945657996,3.69334449140306,4.66865344089581,7.14567258933503,1.64404681219454,3.31323670457582,4.16525668659928,5.11186296009661,8.08337323955721,-0.256377608217992,1.16842636988885,1.90438321299247,2.71842416374781,5.43087179230501,-4.41946852164817,-1.98645566789176,-1.18165846556215,-0.662047488962796,0.243231790027683,-5.00689162836676,-2.88437662917494,-2.27128523955726,-1.76964776020735,-1.12320527518612,0.946088587543903,5.54639760402588,3.40363411244499,2.50002134249918,-10.2394626145497,-3.63308372629098,-10.8092890865684,16.8092890865684,23.5547748127165,28.633156016705,1489.79670099411,1.00449968537647,1344.07224291984,1.00613900006461,1554.98782122535,0.999313809169691,1071.26638812466,1.00833174703942,612.202686498403,1.01242157579261,1425.1147914394,1.00186916458508,1453.79067196262,1.00075440326248
67.9664212427041,0.48352643914922,0.676792337804234,0.788360543828007,0.880499773055788,0.989630512707983,-0.443104569910237,0.23005563791494,0.58461641763335,0.963337653803479,1.75521896209503,2.02199588544137,3.35390229876382,4.05231459886534,4.84022519379788,6.68481670572504,0.208560840879212,1.22942187118423,1.94476039153989,2.74083173208646,5.25758666423259,-2.75959629745908,-1.43264972653373,-0.938713643777773,-0.512674006635576,0.424275706150025,-3.0767404200425,-1.98064726847415,-1.58310249885117,-1.19419049052453,-0.283412284565908,0.759745326224872,-0.0717637437480649,5.77598999147791,3.8394938694949,-1.94765355803517,-0.887054215856348,-30.5906558375611,36.5906558375611,43.3361415637091,67.9664212427041,1600,1.00215995070499,1600,1.00061366621958,1374.24633607425,1.00218968766673,1430.53980873696,1.00144246657424,1567.75334601299,1.00219062518053,1382.56085090282,1.00011010318512,1465.58589622642,0.999580163470722
30.5081386095342,0.221862295592918,0.623243067998713,0.819277443291201,0.938518772799733,0.997782573669215,0.903298469965786,2.00383860614291,2.72085764728664,3.62542868513371,6.69653914725954,1.28755332185066,3.02780406852968,3.83664987098595,4.68856707466332,7.36908520252269,0.500354262258284,1.24765212057779,1.79189327287897,2.46934222153858,4.68104814270391,-3.49995707811392,-1.82850069173663,-1.22642321954919,-0.744611018240145,0.0171129840536805,-2.62608008644564,-1.83244394512768,-1.48733719564271,-1.12306881084726,-0.246414224079179,0.999432649881667,3.57109888136677,3.65709031777964,1.8931460151729,-4.25525540874124,-0.108645395111191,-11.7667134803303,17.7667134803303,24.5121992064784,30.5081386095342,1247.90934323455,0.99954705053977,1442.41087207266,1.00051278433712,1307.35433373732,1.00074343302689,1455.2311594878,0.997193897611912,1133.41488753775,1.00080652918259,1419.13120323519,0.999717534811031,1181.29278317795,1.00146235470963
103.715778452322,0.576404044524246,0.847658768615409,0.929125535725494,0.975135067560948,0.999757139428383,-1.0729099874163,-0.346795145070825,0.0166082792073553,0.387016679501806,1.13931184334339,0.574023715295712,2.03265825352116,2.87500534084901,3.56482524185482,5.09484663739846,0.353090815385561,1.29227686077563,1.94701406363661,2.74447467427495,5.32795334310222,-2.52791748714194,-1.12480032298776,-0.662747290410948,-0.214409327137829,0.94816576429211,-2.97534791321412,-1.93391399401481,-1.56513137021654,-1.21219291149138,-0.42198501765876,0.985639702900291,0.0869149220835745,2.73102794162053,3.79071069532355,1.03001831912949,-2.425183324526,-48.8515707215592,54.8515707215592,61.5970564477072,103.715778452322,1600,0.999589796835577,1600,1.00085500033419,1473.35533167405,1.00289526840642,1531.82154896007,0.998152907404992,1508.7289626054,0.999256354612379,1382.55757829915,1.00461858233272,1439.46561982443,1.00488292784096
141.031379810882,0.0714715165363593,0.526960387703328,0.674070445812446,0.814724623489391,0.978431578319106,-3.25166673469051,-2.33974630511131,-1.92748428658171,-1.49043907586627,-0.502580177997851,1.53386262804194,2.62664063101003,3.17635987680455,3.79173992889996,5.07198363673552,-1.88788665770664,0.165998518993263,0.95725044682427,1.88547415380773,4.60968664737101,-3.57924363151523,-1.38707991457653,-0.812262906462912,-0.343850177034393,1.19515380067447,-3.95319366759451,-2.39487688227076,-1.86090327216634,-1.46745113730196,-0.661377190662263,0.617690178783395,-3.0849953402635,5.05370171293637,0.0860302555054751,0.137584671951953,-0.722999291229401,-67.1439390628427,73.1439390628427,79.8894247889908,141.031379810882,920.87646237479,0.999509648251399,1006.39432840033,1.00050616739326,761.676813174623,1.00163461074217,1165.21856188349,1.00132716628073,1350.60903984855,1.00082959009198,1600,0.998447787184719,1483.99592396187,1.00282071800842
100.391681718905,0.209718819143062,0.302262438943585,0.379000112933432,0.478396005837926,0.773141850397326,-0.438577191405445,0.571472322820332,1.09657634944445,1.67749192683368,3.10980358460028,0.174646874030305,2.35015142282939,3.21217426095277,4.01383469832524,6.09279883720747,-4.15423476839736,-1.37394127852431,-0.669553428739061,-0.25982605728007,0.991709392866005,-2.53436413135571,-1.26274226463008,-0.795140880289451,-0.414499681167709,0.621893383951335,-2.82689831973559,-1.91853679744148,-1.53235860172674,-1.16859865669152,-0.371692169030866,0.312420569951164,2.03306618269096,0.655246736886514,-1.77015559208951,-1.48072099106868,-1.50877060401582,-45.7479592031639,51.7479592031639,58.493444929312,100.391681718905,1396.07676153561,1.00006811553226,1377.80377305716,1.00086393988585,1483.58434996998,1.0016980665083,1600,1.00322826129335,1388.18858665771,1.00093080961712,981.388777890911,1.0072181279022,1423.27877138313,0.999441623041146
92.1109153681165,0.73002675477535,0.86570507100371,0.92727550454037,0.972515729892951,0.998758054381344,0.0845852241424583,0.736531474961342,1.10309496207582,1.56020087137964,2.58911674993544,0.85175967391033,2.54258062894817,3.28578945704607,4.03399069431887,5.83709503918262,-4.5826199184373,-1.00905356115733,-0.213253193892872,0.700696312383925,2.7432356721767,-2.68080889785642,-1.40419181262924,-0.892105543869115,-0.4665292933142,0.526642436171011,-3.32316855270911,-2.19318992878731,-1.78017993243816,-1.42747890013532,-0.743591622626113,0.973636052831,0.65801575871907,3.79252207645179,-5.77745506436732,0.492901587049823,-2.71284151679247,-42.8000176212918,48.8000176212918,55.5455033474399,92.1109153681165,1536.82160332951,0.999676668281788,1529.26392184709,0.999490188942274,1513.88951536299,1.00012909135747,1393.32021532512,1.00070706312595,1225.15380209426,1.00373248372506,1424.14965240341,0.997737416943658,1419.91577356208,0.997160132356201
13.9857635017115,0.586764065983916,0.818563947981406,0.905177674668626,0.963290615197425,0.998249548003054,1.59996910831444,2.54764463254441,3.18205531300387,4.1916729392622,7.69775057247876,1.17517153128815,3.14519141685385,3.9530469621618,4.85442183965308,8.20215748079988,-0.709931687267769,1.07905694152111,1.79230686717407,2.6434790389985,5.36469636620654,-4.45475355037377,-1.9468573142508,-1.1591753673107,-0.637037559866158,0.324994031451378,-5.62662093426412,-3.18488062810043,-2.45995031216209,-1.9026688491281,-1.224279428752,0.969241370819528,10.0777698453473,4.04164072608825,0.668011401985206,-0.0690981328160172,-5.63974691864092,-3.14320483066073,9.14320483066073,15.8886905568088,13.9857635017115,1382.155570092,1.00902687469343,1478.06764355672,0.999770107757079,1314.718259189,1.00231090364261,776.013605473323,1.01165387295375,716.75940088876,1.0001911354255,1312.77459841478,1.00242398023521,1411.74469165339,1.00000453082107
118.299922667435,0.00567177806000403,0.0131489373423236,0.0227991200584952,0.0456366560080319,0.103266137146708,-0.749877410093399,0.646330996264461,1.43548920207598,2.28481268516976,4.61812451765657,0.508420432051797,2.62643200788893,3.49923849536362,4.38661275519994,6.43945044912705,0.473490426722197,1.30451315040901,1.90225235879349,2.60974381038675,5.10820051889292,-2.60620199545546,-1.25795138745764,-0.744186432624327,-0.246150874825568,0.891630260999859,-2.075328777206,-1.19899909562976,-0.60680932317886,-0.0284841691281739,1.14530694092225,0.0219225260224578,1.83162479246835,2.40099482348933,2.55807220500215,-3.733939442959,1.95729574905107,-53.1560115233235,59.1560115233235,65.9014972494716,118.299922667435,1372.54048808122,1.00572321592054,1600,0.997530700603527,1600,1.00210076650943,1227.85071398998,1.00426470165778,1556.62597542433,1.00097037669214,1474.38596228859,1.00099456346507,1600,1.00072434005792
70.5803770090038,0.351824421268795,0.586310197093099,0.71114937620446,0.828806843546089,0.977580354995856,0.275831608947423,1.06236536815718,1.59154126647447,2.62562586722808,5.46195516274293,0.794584405608243,2.59109669488692,3.34674511288532,4.17098548948053,6.24637081353388,-0.0912342311293328,0.391412178839529,0.847194583308804,1.7283290757338,4.01369441395153,-2.06614223117912,-1.02758361284883,-0.587916247893475,-0.126746362834451,1.34265711798689,-2.71613155339166,-1.7212836163554,-1.36497461246369,-0.94235366695917,-0.0350198352325435,0.651991397088619,9.55911602630366,1.74318780082223,0.277994849024956,-0.549643144100973,-0.942428079781438,-31.7024963621702,37.7024963621702,44.4479820883183,70.5803770090038,1506.95599448456,1.00213109640298,1600,1.00198585336516,1402.01395678564,1.00181227324539,1385.74082804958,1.00244523542631,1275.11717374263,1.00275798857887,1416.28592198716,0.999487390093936,1600,0.999520808732742
36.4545191489363,0.484798202698032,0.759780099573761,0.873618799492436,0.949943046525295,0.997333737563257,1.29009390978413,2.54649545123102,3.27293328719477,4.27899874935719,7.28877639149292,1.60597987102726,3.26343409418083,4.1563978460527,5.1974080099915,8.71077223736788,0.0064809737746368,1.25914068400487,1.94956943748173,2.75651584143102,5.4654636972403,-3.7581344470714,-1.82766236333334,-1.12942925081992,-0.621307963607763,0.21334503547,-4.0927162829258,-2.51076125893554,-1.97359339105406,-1.55844245432236,-0.953628571420048,0.915981541350548,5.55409874547819,12.0138256471517,1.5110502516703,-2.27341547404411,-1.49200544118274,-15.7849860305602,21.7849860305602,28.5304717567083,36.4545191489363,1513.61335385923,1.00517051121095,1497.56554832455,0.998566503208078,1452.48277744101,0.998876947518693,984.74649555521,1.00602224135162,762.328622312904,1.00820064283171,1355.10075388443,1.00116553225571,1463.73951745162,0.999918420956353
92.3141789374777,0.240210557670495,0.46695245549278,0.634523807220245,0.787136171013461,0.978716708490027,-1.07519148744597,-0.124151952157039,0.316067274496654,0.739462632865929,1.64577634110295,1.75535409468594,3.27372182327861,3.96476975878277,4.80615132259444,6.99376549084258,0.667387928378138,1.47677059368732,2.0253462225073,2.84597232257937,5.30461044343155,-1.8406631735299,-0.822447538544362,-0.349576437617293,0.232737939425595,1.75044654089494,-2.31993077323743,-1.4594741024823,-1.05001560553972,-0.528639975744939,0.455890332583469,0.651501660552413,-1.31029738496963,7.40544526925043,2.7093774702557,-0.373924831761932,-0.185450468622469,-41.4690206988875,47.4690206988875,54.2145064250356,92.3141789374777,1430.46447063744,1.00264582863318,1600,1.00039491344154,1450.90580779542,1.00083861074997,1109.08234186182,1.00558319570713,1353.52557085349,1.00162807715046,1477.56268071897,1.00000284400246,1389.82416418184,0.998640832788883
51.4458648428499,0.614979700699049,0.863732379207115,0.937886298413079,0.979777966758661,0.999538621489905,1.14507370846666,2.1982753560136,2.82304993751077,3.7073068890844,7.21213591717455,1.68133670750522,3.28377315125771,4.06371293933406,5.07937096353487,8.52656457091607,0.801607086288372,1.73989624988658,2.40015647147368,3.32514433197626,5.97848294564903,-1.895660539003,-0.929369860065548,-0.538461346598218,-0.0662228206746538,1.01257122519307,-2.30576052801058,-1.56385926899629,-1.17905486203289,-0.713597913689244,0.341505237257356,0.995735224916215,11.9414351587689,3.97556781102641,1.87646236892639,-0.530077891674423,-0.549976789976971,-22.051406170367,28.051406170367,34.796891896515,51.4458648428499,1438.23574360905,0.998441691083103,1591.31825924462,1.00057168141425,1144.37063551953,1.00212125139569,1184.97109448106,1.00497582161686,1293.54767764897,1.00532427599206,1144.38988892081,1.00086906740233,1283.09928987938,1.00022910196501
